Interaction_A (Entrez Gene_ID)	Interaction_B (Entrez Gene_ID)	Interaction A (Gene Symbol)	Interaction B (Gene Symbol)	Correlation	P value	Adjusted P value
112401	8883	BIRC8	NAE1	0.0462553226429917	0.124884992407764	1
84311	8883	MRPL45	NAE1	0.0361224265306003	0.230853126845728	1
1134	8883	CHRNA1	NAE1	-0.0546125390542214	0.069950057153937	1
81618	8883	ITM2C	NAE1	0.175499783050977	4.49341940890611e-09	6.31505163727664e-05
1039	8883	CDR2	NAE1	0.0553196147151926	0.0663971647675904	1
79444	8883	BIRC7	NAE1	-0.0303269564916235	0.314495362973865	1
55973	8883	BCAP29	NAE1	-0.038210036304394	0.204991426823033	1
952	8883	CD38	NAE1	0.135093297911492	6.79011257398685e-06	0.0845369015461363
26999	8883	CYFIP2	NAE1	-0.0909828615888366	0.00250161213802583	1
23641	8883	LDOC1	NAE1	0.134857792114794	7.04758774779883e-06	0.0876297060561306
10912	8883	GADD45G	NAE1	-0.230080845145466	1.04907915397168e-14	1.64034016515012e-10
837	8883	CASP4	NAE1	0.0313307296305401	0.298738834987098	1
10134	8883	BCAP31	NAE1	0.155819986928413	2.00823277926897e-07	0.00267094959642773
10017	8883	BCL2L10	NAE1	0.182843790777437	9.68720970366319e-10	1.38352728987718e-05
8738	8883	CRADD	NAE1	-0.0456947394610359	0.129526801430569	1
8453	8883	CUL2	NAE1	0.343368320922481	7.53005834102093e-32	1.33568174853029e-27
638	8883	BIK	NAE1	-0.0300353947707953	0.319172549181471	1
6349	8883	CCL3L1	NAE1	-0.0665218113454832	0.027228676584994	1
33	8883	ACADL	NAE1	0.0451691054384229	0.133999716264005	1
57099	8883	AVEN	NAE1	0.266796823778122	2.05202435722458e-19	3.38419856993478e-15
55379	8883	LRRC59	NAE1	0.181328180451039	1.33658631200782e-09	1.90249695651194e-05
728642	8883	CDK11A	NAE1	-0.147268377446672	9.10652005529388e-07	0.0117856582555613
54991	8883	C1orf159	NAE1	-0.0224336593065129	0.456897740698269	1
970	8883	CD70	NAE1	0.0886130830599009	0.00323907056918043	1
51122	8883	COMMD2	NAE1	0.284278928353916	6.23399018813955e-22	1.04918054866389e-17
27141	8883	CIDEB	NAE1	-0.0358658121459447	0.234185224016502	1
23514	8883	KIAA0146	NAE1	-0.0199336264849309	0.508587278787283	1
914	8883	CD2	NAE1	0.0220677079699161	0.464274858837175	1
883	8883	CCBL1	NAE1	-0.0721962174624675	0.016527124448257	1
9140	8883	ATG12	NAE1	-0.0466355324447212	0.121811171664741	1
8988	8883	HSPB3	NAE1	0.0210204366922011	0.485747971190631	1
665	8883	BNIP3L	NAE1	-0.121374867479811	5.35476094955884e-05	0.630790839858031
7915	8883	ALDH5A1	NAE1	0.174803029149987	5.18035946268858e-09	7.27426075750731e-05
663	8883	BNIP2	NAE1	0.236005045142762	2.05439972629596e-15	3.24143188814976e-11
624	8883	BDKRB2	NAE1	-0.137250879480498	4.81436964050497e-06	0.0603914527704944
475	8883	ATOX1	NAE1	-0.0515883730221486	0.0869438904050387	1
4615	8883	MYD88	NAE1	0.153337900341145	3.14134348412505e-07	0.00414751580209031
4199	8883	ME1	NAE1	0.227543395207919	2.08046426821732e-14	3.23845067990708e-10
4049	8883	LTA	NAE1	0.0405483203483918	0.178598359000967	1
3963	8883	LGALS7	NAE1	-0.0199457420754314	0.508329607078915	1
3838	8883	KPNA2	NAE1	0.389352791680214	3.31303597494169e-41	6.05424194060844e-37
3550	8883	IK	NAE1	-0.218064569436639	2.49837365538892e-13	3.82900746424906e-09
3214	8883	HOXB4	NAE1	-0.0992509348459491	0.000969670212237548	1
3141	8883	HLCS	NAE1	0.0266622974415442	0.376564183392317	1
2846	8883	LPAR4	NAE1	-0.00260035124717782	0.931288001778463	1
2785	8883	GNG3	NAE1	0.00884817464597496	0.769216571492515	1
2620	8883	GAS2	NAE1	0.0277102578025666	0.35808882462945	1
2308	8883	FOXO1	NAE1	-0.15449544613144	2.5520143466617e-07	0.00338167421076142
1965	8883	EIF2S1	NAE1	0.202778042556409	1.08638450898062e-11	1.6203424951446e-07
1892	8883	ECHS1	NAE1	0.0125710327701498	0.676783948371795	1
1847	8883	DUSP5	NAE1	-0.121138293875265	5.53877631696274e-05	0.651637033690666
1776	8883	DNASE1L3	NAE1	-0.115540264429032	0.000121022010568918	1
245972	8883	ATP6V0D2	NAE1	-0.00900230723491989	0.765313218244458	1
1439	8883	CSF2RB	NAE1	0.0487387817990943	0.105861823492865	1
218	8883	ALDH3A1	NAE1	0.0194087981275483	0.519814514148195	1
200008	8883	CDCP2	NAE1	0.0854846351440716	0.00451475181019217	1
170691	8883	ADAMTS17	NAE1	-0.0652884211918019	0.0302201867915698	1
1339	8883	COX6A2	NAE1	-0.0390098296054553	0.195662582942129	1
151313	8883	FAHD2B	NAE1	-0.124229742123801	3.54449705556249e-05	0.422468604052494
139760	8883	GPR119	NAE1	0.0609770646489863	0.0429902938456355	1
134353	8883	LSM11	NAE1	-0.0627397503131386	0.0373040313181823	1
84883	8883	AIFM2	NAE1	0.0676183022538173	0.0247870642754389	1
84303	8883	CHCHD6	NAE1	0.0822986332696526	0.006265470416119	1
81610	8883	FAM83D	NAE1	0.443418550632691	2.74973574307837e-54	5.1854516642972e-50
80314	8883	EPC1	NAE1	0.0210475787065398	0.48518476295558	1
80199	8883	FUZ	NAE1	-0.301265023132486	1.48376794948501e-24	2.53976559913349e-20
80168	8883	MOGAT2	NAE1	0.0153159468250397	0.611532702045011	1
80034	8883	CSRNP3	NAE1	-0.00966932341593487	0.74849095513325	1
59082	8883	CARD18	NAE1	0.051836999244957	0.085431620792274	1
8536	3177	CAMK1	SLC29A2	0.00308345246600881	0.918563359228006	1
8536	9154	CAMK1	SLC28A1	-0.059002661383215	0.0502114405720042	1
8536	2030	CAMK1	SLC29A1	-0.00648805957614394	0.829659761655951	1
8536	51727	CAMK1	CMPK1	-0.250670999775825	2.98497584296365e-17	4.81834800571192e-13
8536	7298	CAMK1	TYMS	-0.084573846286002	0.0049634808502673	1
8536	6240	CAMK1	RRM1	-0.247745636071996	7.09960878839629e-17	1.14168808926201e-12
8536	1633	CAMK1	DCK	-0.219808173934191	1.5950414921528e-13	2.45141926928964e-09
8536	978	CAMK1	CDA	0.133824584553641	8.29152640444531e-06	0.102831510467931
29899	4609	GPSM2	MYC	0.222836511477532	7.25021142348742e-14	1.1197226522434e-09
10611	6582	PDLIM5	SLC22A2	0.0537761733776973	0.0743522168002245	1
10611	6580	PDLIM5	SLC22A1	-0.0619297872644283	0.0398321709262184	1
10611	5979	PDLIM5	RET	0.103586205723453	0.000573062079363921	1
10611	5742	PDLIM5	PTGS1	0.0561986145590434	0.0621887499210357	1
1453	3177	CSNK1D	SLC29A2	0.0411952397155973	0.171762898840127	1
1453	9154	CSNK1D	SLC28A1	-0.0362739616085881	0.228901340676687	1
1453	2030	CSNK1D	SLC29A1	-0.0158590696807992	0.598958119662655	1
1453	7298	CSNK1D	TYMS	-0.0161157645738344	0.593056045273703	1
1453	6240	CSNK1D	RRM1	-0.110275688593221	0.000244654943036427	1
1453	1633	CSNK1D	DCK	-0.00925406774621546	0.758950295660033	1
4601	8883	MXI1	NAE1	0.0235607412452554	0.434595335921485	1
3988	8883	LIPA	NAE1	-0.116636142359409	0.000104132128658169	1
359	8883	AQP2	NAE1	0.0299095862843926	0.321204718188953	1
3242	8883	HPD	NAE1	-0.00325633377210154	0.914014637575398	1
2574	8883	GAGE2C	NAE1	0.0330599544564774	0.272848998069021	1
2178	8883	FANCE	NAE1	0.302963306281041	7.92946193796962e-25	1.35918907078737e-20
2151	8883	F2RL2	NAE1	-0.233830249532393	3.75756909156083e-15	5.9087773964794e-11
445328	8883	ARHGEF35	NAE1	-0.0216689692454965	0.472387746269174	1
348980	8883	HCN1	NAE1	-0.0422419821704644	0.161119846063365	1
205428	8883	C3orf58	NAE1	0.220923801676776	1.19455958127474e-13	1.83926338728872e-09
151636	8883	DTX3L	NAE1	0.0122320349940857	0.68502647050515	1
149297	8883	FAM78B	NAE1	0.0912656028097693	0.00242472385033509	1
146909	8883	KIF18B	NAE1	0.325020955915403	1.57807951223177e-28	2.76148133845438e-24
135458	8883	HUS1B	NAE1	-0.0309524089632956	0.304614529871389	1
313	8883	AOAH	NAE1	-0.036813475171231	0.222047668630016	1
130589	8883	GALM	NAE1	-0.0207673763306281	0.491016041525832	1
117154	8883	DACH2	NAE1	0.00204101049865032	0.946042481865	1
116093	8883	DIRC1	NAE1	-0.0259960389939134	0.388610019561089	1
112849	8883	L3HYPDH	NAE1	-0.0491735503763616	0.102780941691682	1
94160	8883	ABCC12	NAE1	0.02867947692026	0.341518016178689	1
83417	8883	FCRL4	NAE1	0.0324463244178575	0.281854973026758	1
79068	8883	FTO	NAE1	0.124344618278525	3.4854817988033e-05	0.415678559325281
64799	8883	IQCH	NAE1	-0.150729697436775	4.98868756771235e-07	0.00653069089489224
64210	8883	MMS19	NAE1	0.0161148262682455	0.593077570793184	1
1591	8883	CYP24A1	NAE1	0.000256289910654547	0.99321946456138	1
1573	8883	CYP2J2	NAE1	-0.0283957233813916	0.34631784217571	1
55554	8883	KLK15	NAE1	-0.0106959333629944	0.722834199828942	1
55320	8883	MIS18BP1	NAE1	0.167326218055877	2.3001646401776e-08	0.000316318641317223
1535	8883	CYBA	NAE1	0.072144211688374	0.0166053744003454	1
55210	8883	ATAD3A	NAE1	0.207112549250682	3.83858098915391e-12	5.77092265909398e-08
54890	8883	ALKBH5	NAE1	0.0346278901642268	0.250737188475376	1
54841	8883	BIVM	NAE1	0.294189144780521	1.93108476762759e-23	3.28245788801337e-19
54785	8883	C17orf59	NAE1	-0.241697655101041	4.1094158977425e-16	6.55123082418109e-12
51179	8883	HAO2	NAE1	-0.0102830558538189	0.733117213848662	1
29086	8883	BABAM1	NAE1	0.0441488835758052	0.143020740741779	1
26270	8883	FBXO6	NAE1	0.0112117251918711	0.710058115232958	1
23464	8883	GCAT	NAE1	0.0544871787915598	0.0705959410504973	1
9955	8883	HS3ST3A1	NAE1	-0.070707308529032	0.0188997809350448	1
9633	8883	MTL5	NAE1	-0.0868101757643945	0.00392709484905769	1
9557	8883	CHD1L	NAE1	0.323200728673459	3.27676143539406e-28	5.71991476162387e-24
869	8883	CBLN1	NAE1	0.050196743170303	0.0958111894069159	1
8314	8883	BAP1	NAE1	-0.219937145233016	1.54273353989599e-13	2.37133572417413e-09
3543	8883	IGLL1	NAE1	-0.022758191284958	0.450410981440104	1
3268	8883	AGFG2	NAE1	-0.213839613307155	7.29531094126156e-13	1.1108569970259e-08
3162	8883	HMOX1	NAE1	0.000175401222618924	0.995359466930277	1
1978	4609	EIF4EBP1	MYC	0.184776530563918	6.40030990404049e-10	9.1838046813077e-06
1978	8883	EIF4EBP1	NAE1	0.218651965001533	2.1487605344408e-13	3.29598378377874e-09
1636	8883	ACE	NAE1	0.0462500973273582	0.124927653541369	1
1611	8883	DAP	NAE1	0.150067100916096	5.60374489728112e-07	0.00732297383176697
391356	8883	PTRHD1	NAE1	0.0850756763084444	0.0047114908271015	1
349149	8883	GJC3	NAE1	-0.0333383528825268	0.268828602797388	1
285973	8883	ATG9B	NAE1	0.146728904218499	9.98975584106391e-07	0.0129087624978228
285331	8883	CCDC66	NAE1	-0.168815447548855	1.71821717390913e-08	0.000237354520403808
284325	8883	C19orf54	NAE1	-0.166060513691032	2.941319484723e-08	0.000403166661770981
253959	8883	RALGAPA1	NAE1	-0.163212663273211	5.07977992229734e-08	0.000691104058428553
199221	8883	DZIP1L	NAE1	-0.0199035033262525	0.509228227730029	1
1286	8883	COL4A4	NAE1	0.139602440810104	3.28996482322787e-06	0.0416048951545397
1211	6582	CLTA	SLC22A2	0.036747574794703	0.222876871208657	1
1211	6580	CLTA	SLC22A1	0.0870286962254413	0.00383717002055549	1
1211	5159	CLTA	PDGFRB	-0.132784408443135	9.75396894116254e-06	0.120646841833239
1211	780	CLTA	DDR1	-0.055776296415159	0.0641823502687101	1
1211	5156	CLTA	PDGFRA	-0.134143037768847	7.88735521271683e-06	0.0979215149658794
1211	1436	CLTA	CSF1R	0.00848183321614503	0.77851734184667	1
1211	4914	CLTA	NTRK1	-0.0356736001404217	0.236703258557204	1
1211	5979	CLTA	RET	-0.147630882360623	8.55573407793109e-07	0.0110873757915909
1211	3815	CLTA	KIT	0.00635772675696688	0.83303073233985	1
1211	5742	CLTA	PTGS1	-0.0351903901663826	0.24311770128378	1
1211	1557	CLTA	CYP2C19	0.0455562231060495	0.130694123590465	1
1211	1565	CLTA	CYP2D6	0.171677173573218	9.73831130107406e-09	0.000135683891357865
1211	1559	CLTA	CYP2C9	0.0319329350510264	0.289542825943144	1
1211	1544	CLTA	CYP1A2	0.043175470684653	0.152054874179319	1
1211	1551	CLTA	CYP3A7	0.00299115213234207	0.920992995429261	1
1211	1577	CLTA	CYP3A5	0.0246860871519059	0.412966962874728	1
1211	1576	CLTA	CYP3A4	0.0552273199779557	0.0668523270365174	1
1211	5004	CLTA	ORM1	0.00516866412575693	0.863919173618724	1
1211	8883	CLTA	NAE1	0.157658329177076	1.43523839646498e-07	0.00192049249830979
132141	8883	IQCF1	NAE1	-0.0848584560489223	0.00481911153988861	1
124817	8883	CNTD1	NAE1	-0.186038096561564	4.8715346250338e-10	7.00721540464861e-06
116349	8883	C5orf55	NAE1	0.0424615467602137	0.158951862900668	1
112399	8883	EGLN3	NAE1	0.013725196943473	0.649014798584022	1
84674	8883	CARD6	NAE1	0.071099811163494	0.0182470711162473	1
83734	8883	ATG10	NAE1	0.0540928477851057	0.0726595379043654	1
1103	8883	CHAT	NAE1	0.110517945040588	0.000237013976731509	1
81025	8883	GJA9	NAE1	0.112812737661418	0.000174932893237885	1
1080	8883	CFTR	NAE1	0.0584243247329389	0.0525096599937724	1
79092	8883	CARD14	NAE1	-0.179721140475169	1.87470821594496e-09	2.66077337089068e-05
64170	8883	CARD9	NAE1	0.0915253631586155	0.00235599507710376	1
57626	8883	KLHL1	NAE1	-0.04059775823854	0.178068962071904	1
55603	8883	FAM46A	NAE1	0.0876360363764467	0.00359696599030649	1
55179	8883	FAIM	NAE1	0.381409843831316	1.76409209379542e-39	3.20676660810132e-35
984	8883	CDK11B	NAE1	-0.0488823762192913	0.104836287809307	1
54619	8883	CCNJ	NAE1	0.420513472704849	1.88076582110139e-48	3.49935288674125e-44
54468	8883	MIOS	NAE1	-0.0880159915794564	0.00345372337386872	1
51606	8883	ATP6V1H	NAE1	0.00317765937468694	0.916084318932568	1
51008	8883	ASCC1	NAE1	0.210238488748439	1.78690440428037e-12	2.70394374455705e-08
27429	8883	HTRA2	NAE1	0.0284164139637992	0.34596640772138	1
