Interaction_A (Entrez Gene_ID)	Interaction_B (Entrez Gene_ID)	Interaction A (Gene Symbol)	Interaction B (Gene Symbol)	Correlation	P value	Adjusted P value
8348	8883	HIST1H2BO	NAE1	0.0534533818033351	0.246434080297422	1
3936	8883	LCP1	NAE1	-0.172001229925865	0.000173386292360758	1
3354	8883	HTR1E	NAE1	0.0248691328793753	0.589923695552599	1
3091	8883	HIF1A	NAE1	0.239095664149051	1.46301972531364e-07	0.00219511479586059
2730	8883	GCLM	NAE1	0.21653837028604	2.05035963932464e-06	0.0295067255695209
2073	8883	ERCC5	NAE1	0.209225318770727	4.55466902397109e-06	0.0643392546326156
1773	8883	DNASE1	NAE1	0.0857556618771077	0.062662269814664	1
388759	8883	C1orf229	NAE1	-0.00243509925853734	0.957920185225952	1
341640	8883	FREM2	NAE1	0.0150534612297757	0.744275914801827	1
255252	8883	LRRC57	NAE1	0.189224514375081	3.51039452829694e-05	0.473797949484239
137797	8883	LYPD2	NAE1	-0.09083041807445	0.048588186820574	1
137075	8883	CLDN23	NAE1	-0.179183753773101	9.06784348111601e-05	1
114897	8883	C1QTNF1	NAE1	-0.197985457042099	1.47155279653574e-05	0.202412087163491
91750	8883	LIN52	NAE1	0.171453936795498	0.000181975988614144	1
91319	8883	DERL3	NAE1	-0.150835606286585	0.00101216003064331	1
1018	8883	CDK3	NAE1	0.0987373407312554	0.03197850002858	1
3916	8883	LAMP1	NAE1	-0.0256654259771586	0.578068041985638	1
222611	8883	GPR111	NAE1	-0.00574741588084641	0.900891075467113	1
79852	8883	EPHX3	NAE1	-0.0955491853102279	0.0379767867012233	1
51390	8883	AIG1	NAE1	0.0315211355158394	0.494500491264126	1
2355	8883	FOSL2	NAE1	-0.139071630083616	0.00246075826187897	1
1973	8883	EIF4A1	NAE1	0.106870566271721	0.0202156576454289	1
1852	8883	DUSP9	NAE1	-0.0241995742275793	0.59997804370244	1
143244	8883	EIF5AL1	NAE1	-0.124636470324489	0.00670408850533002	1
125972	8883	CALR3	NAE1	-0.0418730317473535	0.364036155147664	1
84253	8883	GARNL3	NAE1	-0.0974208861154357	0.0343493372875515	1
56605	8883	ERO1LB	NAE1	0.234011343215345	2.71661669448456e-07	0.0040466722281042
958	8883	CD40	NAE1	-0.170329888897126	0.0002008832391549	1
27113	8883	BBC3	NAE1	-0.182488907996616	6.67182274104976e-05	0.884616977235787
917	8883	CD3G	NAE1	-0.12426419495701	0.006870951085079	1
57472	8883	CNOT6	NAE1	0.265912399499528	4.41756545281744e-09	6.91437344674986e-05
57055	8883	DAZ2	NAE1	-0.025452626021384	0.581225369836203	1
55173	8883	MRPS10	NAE1	0.297003569670416	4.56053668923882e-11	7.44279587683776e-07
53942	8883	CNTN5	NAE1	-0.024917717485437	0.589197151512506	1
51237	8883	MZB1	NAE1	-0.156200020005288	0.000660525793555352	1
29933	8883	GPR132	NAE1	-0.171412672017338	0.00018263954374453	1
940	8883	CD28	NAE1	-0.068523392154767	0.137144424154781	1
23591	8883	FAM215A	NAE1	-0.0890744236569759	0.0531246604289625	1
23148	8883	NACAD	NAE1	-0.030176931130624	0.513098055782587	1
10913	8883	EDAR	NAE1	0.00386822654487403	0.933202033608857	1
10281	8883	DSCR4	NAE1	-0.00595477021550267	0.897334831677012	1
10120	8883	ACTR1B	NAE1	-0.153171778841673	0.000841893361106942	1
9747	8883	FAM115A	NAE1	0.235188401393387	2.35692217803898e-07	0.00351629219741635
9721	8883	GPRIN2	NAE1	-0.073918866904904	0.108743716223242	1
9529	8883	BAG5	NAE1	0.177344802670038	0.000107307670809602	1
8850	8883	KAT2B	NAE1	0.0398234674280854	0.38800796296181	1
8739	8883	HRK	NAE1	0.0250079723141017	0.587848555948226	1
8357	8883	HIST1H3H	NAE1	0.0869534374571475	0.0590689458143678	1
8352	8883	HIST1H3C	NAE1	-0.0105412604283827	0.819324483392769	1
664	8883	BNIP3	NAE1	0.208286857071711	5.03574248524329e-06	0.0709687188445337
575	8883	BAI1	NAE1	-0.020174581894752	0.661976152016814	1
5606	8883	MAP2K3	NAE1	-0.146688050030824	0.0013947601267679	1
4054	8883	LTBP3	NAE1	-0.0885571085960356	0.0545265024867451	1
3934	8883	LCN2	NAE1	-0.0191546615629683	0.678083028389008	1
3727	8883	JUND	NAE1	-0.243402157901934	8.56666186573509e-08	0.00129382294158197
3726	8883	JUNB	NAE1	-0.138605580171382	0.00254550857326637	1
3605	8883	IL17A	NAE1	-0.000560070262200516	0.990317447267038	1
3553	8883	IL1B	NAE1	-0.0332823405313811	0.47068797867818	1
3004	8883	GZMM	NAE1	-0.116851687350127	0.0110647848707004	1
3001	8883	GZMA	NAE1	-0.148719838587078	0.0011932324640529	1
1974	8883	EIF4A2	NAE1	0.117103287169493	0.0108916991824985	1
1848	8883	DUSP6	NAE1	0.0618107553566612	0.180052055966791	1
1613	8883	DAPK3	NAE1	-0.233086743178814	3.03566414633739e-07	0.00451463971843297
401250	8883	MCCD1	NAE1	0.0192133204753962	0.677152596637498	1
389320	8883	C5orf48	NAE1	0.00852803226764587	0.853395023596171	1
388125	8883	C2CD4B	NAE1	-0.104994915367184	0.0225286988188842	1
374393	8883	FAM111B	NAE1	0.265768208158545	4.5063539950792e-09	7.05064146070092e-05
1459	8883	CSNK2A2	NAE1	0.127918879703837	0.0053828463966543	1
339184	8883	CCDC144NL	NAE1	-0.0218878801550619	0.635270001891313	1
246176	8883	GAS2L2	NAE1	-0.0949165569238007	0.039274103935643	1
162989	8883	DEDD2	NAE1	-0.33225280453417	1.25535390464202e-13	2.12958236383472e-09
148362	8883	BROX	NAE1	0.222589518100442	1.03707220930779e-06	0.0151132533062425
146723	8883	C17orf77	NAE1	0.000320894287720423	0.994452255124189	1
1212	8883	CLTB	NAE1	-0.255929314271848	1.70386660413306e-08	0.000262225070376079
140625	8883	ACTRT2	NAE1	0.0701347423385918	0.128121739947418	1
139324	8883	HDX	NAE1	0.222597742841812	1.03609822370148e-06	0.0151011316104491
130916	8883	MTERFD2	NAE1	0.0893175466037378	0.0524762770620903	1
127428	8883	TCEANC2	NAE1	0.125388392644183	0.00637808980116744	1
119032	8883	C10orf32	NAE1	0.17993330972272	8.46231482799471e-05	1
113655	8883	MFSD3	NAE1	-0.189930365446522	3.27762012959969e-05	0.443298122528359
92196	8883	DAPL1	NAE1	-0.00451844845364819	0.922006906363145	1
84939	8883	MUM1	NAE1	-0.0658796289031503	0.15299572377901	1
84318	8883	CCDC77	NAE1	0.419346352232944	1.58554904763273e-21	2.88649204121539e-17
84317	8883	CCDC115	NAE1	0.0358363523227623	0.437306290048383	1
83933	8883	HDAC10	NAE1	-0.276616002178133	9.75363559291974e-10	1.55092559563017e-05
79885	8883	HDAC11	NAE1	-0.266098547141241	4.30544802812059e-09	6.74147052243123e-05
79370	8883	BCL2L14	NAE1	-0.0865993588876008	0.0601129793431324	1
79086	8883	SMIM7	NAE1	-0.144930323815453	0.00159386274315694	1
79065	8883	ATG9A	NAE1	-0.355363961594262	1.70180091163249e-15	2.95602818350563e-11
9447	4609	AIM2	MYC	-0.209674618550711	4.34019667872429e-06	0.0613703810371615
79577	4893	CDC73	NRAS	0.50485690877318	6.80668679355906e-32	1.29435956066319e-27
79577	3845	CDC73	KRAS	0.392057486690697	8.6002207076083e-19	1.53720344927791e-14
79577	3265	CDC73	HRAS	-0.470355509439905	2.34776094486099e-27	4.39594759315772e-23
2946	8883	GSTM2	NAE1	-0.106108957265275	0.0211287063959874	1
2071	8883	ERCC3	NAE1	0.184847081460049	5.34225010017272e-05	0.713404078377065
414301	8883	DDI1	NAE1	0.0524532491064959	0.255397139798472	1
347516	8883	DGAT2L6	NAE1	0.0379921624491165	0.410218145406883	1
201895	8883	SMIM14	NAE1	0.0117260861322126	0.799426769734632	1
83641	8883	FAM107B	NAE1	0.0875408233800612	0.0573700969792996	1
65123	8883	INTS3	NAE1	-0.0105484647004522	0.819203131273031	1
64976	8883	MRPL40	NAE1	-0.0834906267827715	0.0699496973828273	1
63901	8883	FAM111A	NAE1	0.130255639451704	0.00459034587266745	1
57596	8883	BEGAIN	NAE1	-0.111792864228844	0.0151011521731096	1
57102	8883	C12orf4	NAE1	0.375702193588488	2.85563784319847e-17	5.03991522946098e-13
1538	8883	CYLC1	NAE1	-0.0163619158401444	0.72292450026906	1
54955	8883	C1orf109	NAE1	0.312248394861107	3.91943953258069e-12	6.51881183058821e-08
54014	8883	BRWD1	NAE1	0.308738625985145	6.98409009622682e-12	1.15677484263805e-07
30844	8883	EHD4	NAE1	-0.229027423644169	4.9160478005275e-07	0.0072580529726988
25901	8883	CCDC28A	NAE1	0.0721233871041713	0.117628710611526	1
23254	8883	KAZN	NAE1	-0.103879704148458	0.0240099599230489	1
23172	8883	FAM175B	NAE1	0.29140840170042	1.08332570940322e-10	1.75552931208791e-06
3119	8883	HLA-DQB1	NAE1	-0.185130031533268	5.20070376380337e-05	0.694866029881768
3065	8883	HDAC1	NAE1	-0.0605060870254651	0.189437251226569	1
3029	8883	HAGH	NAE1	-0.16268976378141	0.00038695402971218	1
2717	8883	GLA	NAE1	-0.0197702003985018	0.668344139947245	1
2668	8883	GDNF	NAE1	0.0682421434891793	0.138768162219263	1
1815	8883	DRD4	NAE1	-0.0149558364087921	0.745877078759266	1
1676	8883	DFFA	NAE1	-0.0137747193657527	0.765333664670687	1
286	8883	ANK1	NAE1	0.0504070419092858	0.274432271096481	1
123103	8883	KLHL33	NAE1	-0.0453147354156776	0.325911521276539	1
112401	8883	BIRC8	NAE1	0.0518461717538194	0.260946565508093	1
84311	8883	MRPL45	NAE1	0.108509838538266	0.0183661237305136	1
1134	8883	CHRNA1	NAE1	0.058967557714964	0.200960670282343	1
81618	8883	ITM2C	NAE1	-0.0527384646435368	0.252818359395626	1
1039	8883	CDR2	NAE1	0.170133327199643	0.000204372872144303	1
79444	8883	BIRC7	NAE1	-0.121254879755853	0.00836226226787419	1
55973	8883	BCAP29	NAE1	0.146370613207976	0.00142893331338085	1
952	8883	CD38	NAE1	-0.153399691350894	0.000826785631247826	1
26999	8883	CYFIP2	NAE1	-0.0885106599127501	0.0546538621499996	1
23641	8883	LDOC1	NAE1	-0.0472730063958878	0.305418666811664	1
10912	8883	GADD45G	NAE1	-0.0589500790367719	0.201094449455783	1
837	8883	CASP4	NAE1	-0.0392009980743055	0.395474042261498	1
10134	8883	BCAP31	NAE1	-0.218927474331549	1.57020633605182e-06	0.0227083240319814
10017	8883	BCL2L10	NAE1	-0.0601952062868399	0.191725685149518	1
8738	8883	CRADD	NAE1	0.183650558439813	5.98202777674499e-05	0.796447178195828
8453	8883	CUL2	NAE1	0.376766390400181	2.28721360678542e-17	4.04127772182916e-13
638	8883	BIK	NAE1	-0.0915126655913114	0.0469153658745408	1
6349	8883	CCL3L1	NAE1	-0.209205109292491	4.56454999499447e-06	0.0644697041293019
33	8883	ACADL	NAE1	-0.0358103651060671	0.43763896294878	1
57099	8883	AVEN	NAE1	0.147293429530432	0.00133166279090341	1
55379	8883	LRRC59	NAE1	-0.0774822461015618	0.0926832509370205	1
728642	8883	CDK11A	NAE1	-0.0637605245236127	0.16667478056456	1
54991	8883	C1orf159	NAE1	-0.144268471604261	0.00167536132959499	1
970	8883	CD70	NAE1	-0.0316148262748722	0.493217773286312	1
51122	8883	COMMD2	NAE1	0.304448060189262	1.40057840893615e-11	2.3074529287223e-07
27141	8883	CIDEB	NAE1	-0.264772664467462	5.16837632058414e-09	8.06990278696007e-05
23514	8883	KIAA0146	NAE1	0.170222565813573	0.000202781609096852	1
914	8883	CD2	NAE1	-0.161534578964144	0.000426226100259945	1
883	8883	CCBL1	NAE1	-0.149693474462236	0.00110648993916026	1
9140	8883	ATG12	NAE1	0.358173185986525	9.84422584900849e-16	1.71476570063879e-11
8988	8883	HSPB3	NAE1	0.0581078801817597	0.207617460388112	1
665	8883	BNIP3L	NAE1	0.242601588022953	9.47010688921218e-08	0.00142856562423766
7915	8883	ALDH5A1	NAE1	0.111738453345772	0.0151508107877386	1
663	8883	BNIP2	NAE1	0.332202501182749	1.26667178114507e-13	2.14852867517826e-09
624	8883	BDKRB2	NAE1	0.0198453295701609	0.667159227024116	1
475	8883	ATOX1	NAE1	-0.156373372470481	0.000651329126240057	1
4615	8883	MYD88	NAE1	-0.215260533453518	2.36195687234037e-06	0.033905890902446
4199	8883	ME1	NAE1	0.0455836815150663	0.323045452632328	1
4049	8883	LTA	NAE1	-0.141719084607787	0.00202627379659368	1
3963	8883	LGALS7	NAE1	-0.0988328737692839	0.0318120304236551	1
3838	8883	KPNA2	NAE1	0.0701080011033404	0.128267626935636	1
3550	8883	IK	NAE1	0.032108850017967	0.486483587851803	1
3214	8883	HOXB4	NAE1	-0.0418672724146597	0.364102196231704	1
3141	8883	HLCS	NAE1	0.127464026713638	0.00555071848610236	1
2846	8883	LPAR4	NAE1	0.0987577002681028	0.0319429605587785	1
2785	8883	GNG3	NAE1	0.174624164166219	0.000137242764393225	1
2620	8883	GAS2	NAE1	0.102589376489297	0.0258281881672705	1
2308	8883	FOXO1	NAE1	-0.0195068075010908	0.672504780876266	1
1965	8883	EIF2S1	NAE1	0.341503351228059	2.34264803604851e-14	4.01881270584121e-10
1892	8883	ECHS1	NAE1	-0.210782058044604	3.85197671702336e-06	0.0546634015912784
1847	8883	DUSP5	NAE1	0.0990222779511342	0.0314841760788343	1
1776	8883	DNASE1L3	NAE1	-0.0737854300104588	0.109385281147943	1
245972	8883	ATP6V0D2	NAE1	0.183616966540499	6.00099263508212e-05	0.798852139582132
1439	8883	CSF2RB	NAE1	-0.119869848702171	0.00914088464712557	1
218	8883	ALDH3A1	NAE1	-0.1069393989387	0.0201348547693991	1
200008	8883	CDCP2	NAE1	0.0555543923304055	0.228326641598141	1
170691	8883	ADAMTS17	NAE1	-0.0181941817067106	0.693386623071831	1
1339	8883	COX6A2	NAE1	-0.0322976523694581	0.48392311313716	1
151313	8883	FAHD2B	NAE1	-0.238560118046028	1.56260236778879e-07	0.00234202842884183
139760	8883	GPR119	NAE1	0.00655652883724591	0.887026216852621	1
134353	8883	LSM11	NAE1	0.178965074533706	9.25204923246623e-05	1
84883	8883	AIFM2	NAE1	-0.204632798014242	7.4125819967024e-06	0.103568595657926
84303	8883	CHCHD6	NAE1	-0.264106163790806	5.66331497125142e-09	8.83024070317521e-05
81610	8883	FAM83D	NAE1	0.217884779933428	1.76477128537195e-06	0.0254585905627757
80314	8883	EPC1	NAE1	0.141153099719694	0.00211278171438924	1
80199	8883	FUZ	NAE1	-0.219730023350423	1.43462973306254e-06	0.0207863502023432
80168	8883	MOGAT2	NAE1	-0.0158818640692663	0.730734068756039	1
80034	8883	CSRNP3	NAE1	0.108899787656117	0.0179485381238575	1
59082	8883	CARD18	NAE1	-0.0210452122036341	0.648348832167935	1
8536	3177	CAMK1	SLC29A2	0.181883611138895	7.06033716919569e-05	0.93443562434305
8536	9154	CAMK1	SLC28A1	-0.0143499378238428	0.755838772606243	1
8536	2030	CAMK1	SLC29A1	-0.0943676289081016	0.0404299855748519	1
8536	51727	CAMK1	CMPK1	-0.151839342398354	0.000935445430717628	1
8536	7298	CAMK1	TYMS	-0.0908696282986091	0.0484907120081891	1
8536	6240	CAMK1	RRM1	0.0222020348848822	0.63042268686178	1
8536	1633	CAMK1	DCK	-0.0930611760102599	0.0432971036437075	1
8536	978	CAMK1	CDA	-0.00913456300877589	0.843098714365546	1
29899	4609	GPSM2	MYC	-0.0356797783259914	0.439312853030707	1
10611	6582	PDLIM5	SLC22A2	0.0426033737104993	0.35572203996422	1
10611	6580	PDLIM5	SLC22A1	-0.049686346427876	0.281361010230368	1
10611	5979	PDLIM5	RET	-0.00469112722847108	0.919036322572896	1
10611	5742	PDLIM5	PTGS1	0.0058789408576185	0.898635113365415	1
1453	3177	CSNK1D	SLC29A2	0.0105495400735656	0.819185017556781	1
1453	9154	CSNK1D	SLC28A1	0.0237295326252097	0.607082207690979	1
1453	2030	CSNK1D	SLC29A1	0.118879653659423	0.00973643813008784	1
1453	7298	CSNK1D	TYMS	-0.0570754748826501	0.215820660924911	1
1453	6240	CSNK1D	RRM1	-0.220482031298127	1.31782815084431e-06	0.0191190508124493
1453	1633	CSNK1D	DCK	-0.32791646616883	2.70496225147203e-13	4.56841074651112e-09
4601	8883	MXI1	NAE1	0.135593378913498	0.00316056259983682	1
3988	8883	LIPA	NAE1	-0.117859314555536	0.0103859433165631	1
359	8883	AQP2	NAE1	-0.083572075054964	0.0696761275776274	1
3242	8883	HPD	NAE1	0.0124293510514267	0.787676501106804	1
2574	8883	GAGE2C	NAE1	-0.00759945924722946	0.869205999991299	1
2178	8883	FANCE	NAE1	-0.0564187340195105	0.221158553724825	1
2151	8883	F2RL2	NAE1	0.0255241809522445	0.580162807160014	1
445328	8883	ARHGEF35	NAE1	0.0440142633871879	0.340001885452106	1
348980	8883	HCN1	NAE1	0.057036005924444	0.216138823134298	1
205428	8883	C3orf58	NAE1	0.0750609333100187	0.103373322439969	1
151636	8883	DTX3L	NAE1	0.00149408564140151	0.974173957499108	1
149297	8883	FAM78B	NAE1	0.0236961814464687	0.607587694058449	1
146909	8883	KIF18B	NAE1	0.057003922054238	0.21639770151672	1
135458	8883	HUS1B	NAE1	-0.0615332119995206	0.182019166723058	1
313	8883	AOAH	NAE1	-0.191070529172058	2.93222245304232e-05	0.39769733130613
130589	8883	GALM	NAE1	-0.160257053876995	0.000473959892033029	1
117154	8883	DACH2	NAE1	0.070697252608959	0.125082672430238	1
116093	8883	DIRC1	NAE1	-0.00116733693902041	0.979820609122324	1
112849	8883	L3HYPDH	NAE1	0.0618022059840541	0.180112414339142	1
94160	8883	ABCC12	NAE1	0.0607499486567677	0.187656246082503	1
83417	8883	FCRL4	NAE1	-0.0351399029449583	0.446271862775118	1
79068	8883	FTO	NAE1	0.171435552542367	0.000182271335655805	1
64799	8883	IQCH	NAE1	0.127341629570818	0.0055966883948868	1
64210	8883	MMS19	NAE1	-0.172869810768157	0.000160530316787032	1
1591	8883	CYP24A1	NAE1	0.0580709912646306	0.207906630031627	1
1573	8883	CYP2J2	NAE1	-0.137698324172925	0.00271816686021694	1
55554	8883	KLK15	NAE1	0.03041722439468	0.509747061830853	1
55320	8883	MIS18BP1	NAE1	0.327497100452861	2.91154506220005e-13	4.91527037400612e-09
1535	8883	CYBA	NAE1	-0.303668009704765	1.58752240645697e-11	2.61369688999075e-07
55210	8883	ATAD3A	NAE1	-0.211605356023087	3.52351159272837e-06	0.0501184288949684
54890	8883	ALKBH5	NAE1	-0.289051530899453	1.55093295100495e-10	2.50568727564359e-06
54841	8883	BIVM	NAE1	0.347932546675391	7.05477827539498e-15	1.2173019914194e-10
54785	8883	C17orf59	NAE1	-0.400609876918275	1.27215953463602e-19	2.28645233160132e-15
51179	8883	HAO2	NAE1	-0.0425808999977174	0.355976083789169	1
29086	8883	BABAM1	NAE1	-0.192232226235606	2.61594842434873e-05	0.355638188290209
26270	8883	FBXO6	NAE1	-0.279489605021113	6.42892380728169e-10	1.02612052888023e-05
23464	8883	GCAT	NAE1	-0.26564725462639	4.58216635647631e-09	7.16559174825765e-05
9955	8883	HS3ST3A1	NAE1	0.0133295843443805	0.772705607934195	1
9633	8883	MTL5	NAE1	-0.0707543744072099	0.124777221013223	1
9557	8883	CHD1L	NAE1	0.143714997870758	0.00174642966877001	1
869	8883	CBLN1	NAE1	-0.0695429855446774	0.131380258323305	1
8314	8883	BAP1	NAE1	-0.227537913644848	5.85431917310747e-07	0.00861697239089688
3543	8883	IGLL1	NAE1	-0.0503504136828179	0.274972449749214	1
3268	8883	AGFG2	NAE1	-0.235862299596387	2.17211835658415e-07	0.0032447104010654
3162	8883	HMOX1	NAE1	-0.166888721554275	0.000270835169738482	1
1978	4609	EIF4EBP1	MYC	-0.00928748094331343	0.840506960853619	1
1978	8883	EIF4EBP1	NAE1	-0.160653095950391	0.000458655129906519	1
1636	8883	ACE	NAE1	-0.288419308850013	1.70667217999556e-10	2.75508090016683e-06
1611	8883	DAP	NAE1	-0.161331578331661	0.000433499346239615	1
391356	8883	PTRHD1	NAE1	-0.239909769308608	1.32326501444057e-07	0.00198820568419696
349149	8883	GJC3	NAE1	0.00598087795903298	0.896887213321762	1
337974	8883	KRTAP19-7	NAE1	-0.00396311297207692	0.931567462461414	1
285973	8883	ATG9B	NAE1	-0.00629523907474214	0.891500087561233	1
285331	8883	CCDC66	NAE1	0.343225162378844	1.70331390368064e-14	2.92629328652334e-10
284325	8883	C19orf54	NAE1	-0.241966135851024	1.0252004422646e-07	0.00154456698631585
253959	8883	RALGAPA1	NAE1	0.199211136299291	1.29898028098676e-05	0.179454125818321
199221	8883	DZIP1L	NAE1	0.144637391870823	0.00162947404340604	1
1286	8883	COL4A4	NAE1	-0.110378198459031	0.0164397247938349	1
1211	6582	CLTA	SLC22A2	-0.0457560134716024	0.321217605750263	1
1211	6580	CLTA	SLC22A1	0.103483141839511	0.0245566099529568	1
1211	5159	CLTA	PDGFRB	-0.0997488387254038	0.0302531788646826	1
1211	780	CLTA	DDR1	-0.0531908176768729	0.248765590745179	1
1211	5156	CLTA	PDGFRA	-0.138692269607355	0.00252954558567374	1
1211	1436	CLTA	CSF1R	-0.0793894471393088	0.0849016889033656	1
1211	4914	CLTA	NTRK1	-0.0170627248077241	0.711575279471352	1
1211	5979	CLTA	RET	-0.079900751998417	0.0829075863745209	1
1211	3815	CLTA	KIT	0.0110752586435724	0.810341447303565	1
1211	5742	CLTA	PTGS1	-0.0621909251918786	0.177383188007737	1
1211	1557	CLTA	CYP2C19	-0.0287490794356984	0.533243418353156	1
1211	1565	CLTA	CYP2D6	0.102292005736336	0.026263662456402	1
1211	1559	CLTA	CYP2C9	0.0858457109687751	0.0623860008310833	1
1211	1544	CLTA	CYP1A2	0.0885819671217979	0.0544584432523421	1
1211	1551	CLTA	CYP3A7	-0.022113010254972	0.631794713417606	1
1211	1577	CLTA	CYP3A5	-0.0622682025342424	0.176844295837247	1
1211	1576	CLTA	CYP3A4	0.112743779271388	0.0142560698394465	1
1211	5004	CLTA	ORM1	0.0789886313602315	0.0864917684663554	1
1211	8883	CLTA	NAE1	-0.0200930694946265	0.663257825743817	1
132141	8883	IQCF1	NAE1	-0.0157078923453265	0.733571204160376	1
124817	8883	CNTD1	NAE1	0.17167094182693	0.000178523479314069	1
116349	8883	C5orf55	NAE1	-0.00174093436504862	0.96990892379007	1
112399	8883	EGLN3	NAE1	-0.0738178678873404	0.109229045979869	1
84674	8883	CARD6	NAE1	-0.0542012886595868	0.239876651113572	1
83734	8883	ATG10	NAE1	0.224717446861595	8.12293786305129e-07	0.0118846703874303
1103	8883	CHAT	NAE1	0.0681319715567071	0.139408228217532	1
81025	8883	GJA9	NAE1	0.0504842606899353	0.273696843474052	1
1080	8883	CFTR	NAE1	-0.0160293906174286	0.728331073958767	1
79092	8883	CARD14	NAE1	-0.163086820938362	0.000374253028508477	1
64170	8883	CARD9	NAE1	-0.17980170683845	8.56579670899931e-05	1
57626	8883	KLHL1	NAE1	0.12681399319269	0.00579880217839187	1
55603	8883	FAM46A	NAE1	0.0794613497193982	0.0846189523764386	1
55179	8883	FAIM	NAE1	0.200268139303379	1.16578138653692e-05	0.161425748593768
984	8883	CDK11B	NAE1	-0.205974251781624	6.43689863515818e-06	0.0901809498785661
54619	8883	CCNJ	NAE1	0.436118219491857	2.46100441444954e-23	4.51865020537081e-19
54468	8883	MIOS	NAE1	0.393919733718142	5.69951644931096e-19	1.02021344442666e-14
51606	8883	ATP6V1H	NAE1	0.0714494153436549	0.121106864071615	1
51008	8883	ASCC1	NAE1	0.0351389909752267	0.446283670776386	1
27429	8883	HTRA2	NAE1	-0.179916927367563	8.47513211655416e-05	1
26119	8883	LDLRAP1	NAE1	-0.275359215306651	1.16864760207758e-09	1.8558123920992e-05
23588	8883	KLHDC2	NAE1	0.274750136754729	1.27524039484162e-09	2.02312051184311e-05
23266	8883	LPHN2	NAE1	0.0565524762463366	0.220063938715352	1
916	8883	CD3E	NAE1	-0.214166542953127	2.66427487161677e-06	0.038125773412836
11144	8883	DMC1	NAE1	0.156305233309631	0.00065492978262775	1
10669	8883	CGREF1	NAE1	-0.0825187722540928	0.0732822790020946	1
10598	8883	AHSA1	NAE1	-0.0745860389440059	0.105580345882344	1
839	8883	CASP6	NAE1	0.209473119905207	4.43516085518688e-06	0.0626688228837906
