Interaction_A (Entrez Gene_ID)	Interaction_B (Entrez Gene_ID)	Interaction A (Gene Symbol)	Interaction B (Gene Symbol)	Correlation	P value	Adjusted P value
2073	8883	ERCC5	NAE1	-0.263328028017847	1.38750057453847e-09	2.26897968954276e-05
1773	8883	DNASE1	NAE1	0.0472357139377277	0.285587375300083	1
388759	8883	C1orf229	NAE1	0.072694703615038	0.100040150522838	1
341640	8883	FREM2	NAE1	-0.0272085351000819	0.538640343561602	1
255252	8883	LRRC57	NAE1	0.115001721375396	0.00913306680958512	1
137797	8883	LYPD2	NAE1	-0.0631680033582543	0.153101729504655	1
137075	8883	CLDN23	NAE1	-0.0712174434570967	0.10714677739913	1
114897	8883	C1QTNF1	NAE1	-0.0984982362592551	0.0256863398429856	1
91750	8883	LIN52	NAE1	0.151706820857478	0.000565429084598679	1
91319	8883	DERL3	NAE1	-0.0460665078096776	0.297694010776437	1
1018	8883	CDK3	NAE1	-0.0842244811839974	0.0566012308757811	1
3916	8883	LAMP1	NAE1	-0.0309091943667948	0.484841391597275	1
222611	8883	GPR111	NAE1	-0.0211199918254622	0.633188623093885	1
79852	8883	EPHX3	NAE1	-0.0948480275112303	0.0317245265194377	1
51390	8883	AIG1	NAE1	0.256563713849826	3.72788852421486e-09	6.04775355283376e-05
2355	8883	FOSL2	NAE1	-0.0983368964250985	0.0259306190325909	1
1973	8883	EIF4A1	NAE1	0.30297485783301	2.36721369106389e-12	4.03893999969322e-08
1852	8883	DUSP9	NAE1	0.0323090340455647	0.465274593365895	1
143244	8883	EIF5AL1	NAE1	0.300514012957983	3.62190508688919e-12	6.16665560093754e-08
125972	8883	CALR3	NAE1	0.0251718351434217	0.569472236043164	1
84253	8883	GARNL3	NAE1	-0.224564331487439	2.75249728663137e-07	0.00427545403532451
56605	8883	ERO1LB	NAE1	0.0363918819794833	0.410781094517621	1
958	8883	CD40	NAE1	-0.00358461028477447	0.935448433959564	1
27113	8883	BBC3	NAE1	-0.13318340104404	0.00250567372681481	1
917	8883	CD3G	NAE1	-0.0636097591457076	0.150243417616754	1
57472	8883	CNOT6	NAE1	-0.029023600541535	0.511885416051069	1
57055	8883	DAZ2	NAE1	-0.00761044693443917	0.863473024841432	1
55173	8883	MRPS10	NAE1	0.317321750625762	1.82908883023844e-13	3.16176295195017e-09
53942	8883	CNTN5	NAE1	-0.0204238153342524	0.644433479171593	1
51237	8883	MZB1	NAE1	0.0173601577347555	0.694859208200545	1
29933	8883	GPR132	NAE1	-0.167831492742729	0.00013391243986119	1
940	8883	CD28	NAE1	-0.159564612151303	0.000285053851953495	1
23591	8883	FAM215A	NAE1	0.0127431737579441	0.773397124797797	1
23148	8883	NACAD	NAE1	-0.132486502500821	0.00264102226617041	1
10913	8883	EDAR	NAE1	-0.0301997646856696	0.494924872821192	1
10281	8883	DSCR4	NAE1	0.0439582622583091	0.320376512444196	1
10120	8883	ACTR1B	NAE1	0.0386582884649377	0.382237102333309	1
9747	8883	FAM115A	NAE1	-0.103572765693796	0.0189525547767478	1
9721	8883	GPRIN2	NAE1	-0.129926281189319	0.00319741245922669	1
9529	8883	BAG5	NAE1	0.0349192582156265	0.429986213495024	1
8850	8883	KAT2B	NAE1	-0.149245677429603	0.000696113288711054	1
8739	8883	HRK	NAE1	0.0906428537419669	0.0401469547242968	1
8357	8883	HIST1H3H	NAE1	0.0164210114261998	0.710603644771803	1
8352	8883	HIST1H3C	NAE1	0.15707531324868	0.000355361298161085	1
664	8883	BNIP3	NAE1	0.181316457379758	3.61189912729381e-05	0.515056815552098
575	8883	BAI1	NAE1	0.0748301268049374	0.0904354439796387	1
5606	8883	MAP2K3	NAE1	-0.102490847027499	0.0202425664205066	1
4054	8883	LTBP3	NAE1	-0.186292674225933	2.17259459739709e-05	0.313309866890635
3934	8883	LCN2	NAE1	-0.0771100089035843	0.081012439600994	1
3727	8883	JUND	NAE1	-0.129157376265409	0.00338419455531405	1
3726	8883	JUNB	NAE1	-0.18201036739915	3.36745969597428e-05	0.481108966763845
3605	8883	IL17A	NAE1	0.0703471444076639	0.111516620635904	1
3553	8883	IL1B	NAE1	-0.0156335789618119	0.723900561918055	1
3004	8883	GZMM	NAE1	-0.0309048066240654	0.484903413876685	1
3001	8883	GZMA	NAE1	0.0776470574002806	0.0789125872729054	1
1974	8883	EIF4A2	NAE1	0.136508243015678	0.0019429330650589	1
1848	8883	DUSP6	NAE1	-0.0167127869313057	0.705698562545722	1
1613	8883	DAPK3	NAE1	-0.124546344344792	0.00472749089678994	1
401250	8883	MCCD1	NAE1	0.0121532381636714	0.783620897541146	1
389320	8883	C5orf48	NAE1	-0.0306713290667556	0.488209873516312	1
388125	8883	C2CD4B	NAE1	-0.0166277425281936	0.707127009066343	1
374393	8883	FAM111B	NAE1	0.125060223906316	0.00455700021881233	1
1459	8883	CSNK2A2	NAE1	0.346574330590782	6.34895304511545e-16	1.1247170319422e-11
339184	8883	CCDC144NL	NAE1	-0.0372508211817594	0.39981778802713	1
246176	8883	GAS2L2	NAE1	-0.135587692366071	0.00208586098557506	1
162989	8883	DEDD2	NAE1	-0.0339259552876782	0.443228779910641	1
148362	8883	BROX	NAE1	0.0654902556222824	0.138528265632846	1
146723	8883	C17orf77	NAE1	0.11415381759515	0.00966236005554861	1
1212	8883	CLTB	NAE1	-0.114852838073465	0.00922409463984411	1
140625	8883	ACTRT2	NAE1	0.0127539782988962	0.773210237746463	1
139324	8883	HDX	NAE1	0.0561406273724942	0.204278170233299	1
130916	8883	MTERFD2	NAE1	-0.0253330934093417	0.567000767137017	1
127428	8883	TCEANC2	NAE1	0.023581625336962	0.594114363453731	1
119032	8883	C10orf32	NAE1	-0.0163399770216864	0.711968059907343	1
113655	8883	MFSD3	NAE1	0.0614998444441866	0.164267939230226	1
92196	8883	DAPL1	NAE1	0.0402818610019837	0.362554597743705	1
84939	8883	MUM1	NAE1	-0.167333075430094	0.000140296482146261	1
84318	8883	CCDC77	NAE1	0.160799490361434	0.000255216198265386	1
84317	8883	CCDC115	NAE1	0.0399755000266837	0.366219340530345	1
83933	8883	HDAC10	NAE1	-0.197921285855126	6.28287479612071e-06	0.0929237182346253
79885	8883	HDAC11	NAE1	-0.159259080354187	0.00029292339309954	1
79370	8883	BCL2L14	NAE1	-0.0500503344237686	0.257819811587503	1
79086	8883	SMIM7	NAE1	0.221442181340991	4.0551076468489e-07	0.00626108620673471
79065	8883	ATG9A	NAE1	-0.171212908310327	9.72946771624685e-05	1
9447	4609	AIM2	MYC	0.232112625408242	1.05376274767467e-07	0.00165535590032214
79577	4893	CDC73	NRAS	0.380479620221548	4.07558796274149e-19	7.400452622746e-15
79577	3845	CDC73	KRAS	0.218356480982243	5.91448478000992e-07	0.00908524007057324
79577	3265	CDC73	HRAS	-0.263939247092125	1.26719957530958e-09	2.07389882495166e-05
2946	8883	GSTM2	NAE1	0.0293599326161318	0.507004760381293	1
2071	8883	ERCC3	NAE1	0.214388187751743	9.5330630579507e-07	0.0145436410012096
414301	8883	DDI1	NAE1	0.0206592968655718	0.640620655083755	1
347516	8883	DGAT2L6	NAE1	-0.0132001086076571	0.765505050215909	1
201895	8883	SMIM14	NAE1	0.139896615991443	0.00149067125459144	1
83641	8883	FAM107B	NAE1	-0.0429230287717647	0.331916431053647	1
65123	8883	INTS3	NAE1	-0.130250442034532	0.00312151346335444	1
64976	8883	MRPL40	NAE1	0.219539260336609	5.12115215011395e-07	0.00788452585031544
63901	8883	FAM111A	NAE1	-0.064328902094977	0.145677355212291	1
57596	8883	BEGAIN	NAE1	0.0803440740812481	0.069025227734036	1
57102	8883	C12orf4	NAE1	0.207280658376883	2.19194349132045e-06	0.032990941487864
1538	8883	CYLC1	NAE1	-0.0359461815117456	0.416539381701182	1
54955	8883	C1orf109	NAE1	0.24834566919871	1.19292671438919e-08	0.000191548242529473
54014	8883	BRWD1	NAE1	-0.0379302386934153	0.391271415167093	1
30844	8883	EHD4	NAE1	-0.157329258986018	0.00034751000874609	1
25901	8883	CCDC28A	NAE1	-0.0099093343321695	0.822835505378311	1
23254	8883	KAZN	NAE1	-0.0594969723326776	0.178469709414372	1
23172	8883	FAM175B	NAE1	0.149733639532616	0.000668165615170193	1
3119	8883	HLA-DQB1	NAE1	-0.130772942816554	0.0030026165218382	1
3065	8883	HDAC1	NAE1	0.152684665670054	0.000520142401815996	1
3029	8883	HAGH	NAE1	-0.0292556366626286	0.508515630323627	1
2717	8883	GLA	NAE1	0.26910806749562	5.83080305660573e-10	9.59691875086737e-06
2668	8883	GDNF	NAE1	0.0853099883822071	0.0534784893081437	1
1815	8883	DRD4	NAE1	-0.0143194164259736	0.74627640051449	1
1676	8883	DFFA	NAE1	0.245427104157801	1.78545350558668e-08	0.000285672560893868
286	8883	ANK1	NAE1	0.0657440259041702	0.1370025909937	1
123103	8883	KLHL33	NAE1	-0.203045273028254	3.5515662203379e-06	0.0530390899345262
112401	8883	BIRC8	NAE1	-0.00947850635523798	0.830418718780908	1
84311	8883	MRPL45	NAE1	0.308461942490101	9.03807570891733e-13	1.55120493392148e-08
1134	8883	CHRNA1	NAE1	-0.03040551462411	0.491988990556627	1
81618	8883	ITM2C	NAE1	-0.00518147208091808	0.906802780529787	1
1039	8883	CDR2	NAE1	-0.0392668160224456	0.37478464151848	1
79444	8883	BIRC7	NAE1	-0.0620715473237974	0.160374203398688	1
55973	8883	BCAP29	NAE1	0.123250797891353	0.0051831532333606	1
952	8883	CD38	NAE1	-0.0269197085188212	0.542961370889051	1
26999	8883	CYFIP2	NAE1	-0.0394686094279293	0.372333242639329	1
23641	8883	LDOC1	NAE1	0.0262383084871355	0.553223278002864	1
10912	8883	GADD45G	NAE1	0.0294336482546171	0.505938308485472	1
837	8883	CASP4	NAE1	0.088107399722282	0.0460863873803786	1
10134	8883	BCAP31	NAE1	0.125915088987837	0.00428564739251206	1
10017	8883	BCL2L10	NAE1	0.0243390907512091	0.582315914408095	1
8738	8883	CRADD	NAE1	0.0614433053483149	0.164656839141614	1
8453	8883	CUL2	NAE1	0.266876407570937	8.16893548893423e-10	1.34109413921833e-05
638	8883	BIK	NAE1	0.138467002819554	0.00166817973011096	1
6349	8883	CCL3L1	NAE1	0.0441199076887179	0.318598515965927	1
33	8883	ACADL	NAE1	-0.119428566973861	0.00676700815717135	1
57099	8883	AVEN	NAE1	0.200382764927346	4.78566305571569e-06	0.0710575250512665
55379	8883	LRRC59	NAE1	0.114068777168313	0.00971692127310282	1
728642	8883	CDK11A	NAE1	-0.141656030365334	0.00129607287795491	1
54991	8883	C1orf159	NAE1	-0.0481757308340895	0.276097842478147	1
970	8883	CD70	NAE1	0.110811697891912	0.0120237613796656	1
51122	8883	COMMD2	NAE1	0.281177392820501	8.91657204467110e-11	1.48826503997605e-06
27141	8883	CIDEB	NAE1	-0.0998640859435773	0.023696695665432	1
23514	8883	KIAA0146	NAE1	0.092584481965166	0.0360483474923334	1
914	8883	CD2	NAE1	-0.0691453607434931	0.117779939218885	1
883	8883	CCBL1	NAE1	-0.0401517156115016	0.364108612996029	1
9140	8883	ATG12	NAE1	0.219999951180611	4.84072542464402e-07	0.00745810566174904
8988	8883	HSPB3	NAE1	-0.0212089648365134	0.631757503829329	1
665	8883	BNIP3L	NAE1	0.0764314159230285	0.0837301645191601	1
7915	8883	ALDH5A1	NAE1	-0.0302660892015087	0.493977458243092	1
663	8883	BNIP2	NAE1	0.0822386572070275	0.0627053840619102	1
624	8883	BDKRB2	NAE1	-0.016173633765957	0.714771739742157	1
475	8883	ATOX1	NAE1	0.117023341597766	0.00797381826078803	1
4615	8883	MYD88	NAE1	-0.200995766262348	4.46965427182503e-06	0.0664503500592227
4199	8883	ME1	NAE1	0.29208736082363	1.50743090194026e-11	2.54514633483594e-07
4049	8883	LTA	NAE1	-0.125391842980522	0.00444994681755403	1
3963	8883	LGALS7	NAE1	0.112198975635821	0.0109878068008147	1
3838	8883	KPNA2	NAE1	0.262198113366636	1.63977005342252e-09	2.67758052023363e-05
3550	8883	IK	NAE1	-0.0681201793371127	0.123337511735674	1
3214	8883	HOXB4	NAE1	0.0731755026035197	0.0978097687273349	1
3141	8883	HLCS	NAE1	-0.0191294672126202	0.665555677147354	1
2846	8883	LPAR4	NAE1	0.0678345562485659	0.124921702955478	1
2785	8883	GNG3	NAE1	0.195018511151639	8.6236622789059e-06	0.12674196451308
2620	8883	GAS2	NAE1	0.134704560647654	0.00223195320893933	1
2308	8883	FOXO1	NAE1	-0.209645529651903	1.666843561125e-06	0.0251810056779154
1965	8883	EIF2S1	NAE1	0.361185684386332	2.97457465666031e-17	5.32984286980394e-13
1892	8883	ECHS1	NAE1	0.143786751350474	0.00109178694615834	1
1847	8883	DUSP5	NAE1	0.054843815199335	0.214942670491575	1
1776	8883	DNASE1L3	NAE1	0.046756848754595	0.290505097349817	1
245972	8883	ATP6V0D2	NAE1	-0.151340371314007	0.000583323827654578	1
1439	8883	CSF2RB	NAE1	-0.170282190448524	0.000106301120746459	1
218	8883	ALDH3A1	NAE1	-0.0160125607998335	0.717490252607696	1
200008	8883	CDCP2	NAE1	-0.0882217059533487	0.0458035613029101	1
170691	8883	ADAMTS17	NAE1	-0.10735930491622	0.014985137663539	1
1339	8883	COX6A2	NAE1	0.0236541372238864	0.592980196356493	1
151313	8883	FAHD2B	NAE1	0.157561865955936	0.000340460701991674	1
139760	8883	GPR119	NAE1	0.05266559915923	0.233745324459057	1
134353	8883	LSM11	NAE1	0.0340291179297292	0.441842709753517	1
84883	8883	AIFM2	NAE1	0.137565480736753	0.00178987722358976	1
84303	8883	CHCHD6	NAE1	0.209140204332924	1.76776262047923e-06	0.0266861445187544
81610	8883	FAM83D	NAE1	0.246246341988386	1.59519124934665e-08	0.000255453926670372
80314	8883	EPC1	NAE1	-0.0768923727343375	0.0818761716017051	1
80199	8883	FUZ	NAE1	-0.048358885733161	0.274274133201405	1
80168	8883	MOGAT2	NAE1	-0.0753637732115389	0.0881545546807636	1
80034	8883	CSRNP3	NAE1	0.134634450604162	0.00224394262129951	1
59082	8883	CARD18	NAE1	0.0308392023177626	0.485831264549405	1
8536	3177	CAMK1	SLC29A2	-0.167638689651477	0.000136348916139316	1
8536	9154	CAMK1	SLC28A1	-0.00605699003052986	0.891145869381274	1
8536	2030	CAMK1	SLC29A1	0.0101925424531052	0.81785954638527	1
8536	51727	CAMK1	CMPK1	0.0110133416315311	0.803480086073327	1
8536	7298	CAMK1	TYMS	-0.0349384319608245	0.429732866420612	1
8536	6240	CAMK1	RRM1	-0.208223218017099	1.96603050848243e-06	0.0296339778543557
8536	1633	CAMK1	DCK	0.197734728470249	6.41295925560523e-06	0.094822015553379
8536	978	CAMK1	CDA	0.0937932438521841	0.0336808436917159	1
29899	4609	GPSM2	MYC	0.0697904752560047	0.114384433424172	1
10611	6582	PDLIM5	SLC22A2	0.0292414687919035	0.508721052794091	1
10611	6580	PDLIM5	SLC22A1	-0.0260594653853666	0.555932278770924	1
10611	5979	PDLIM5	RET	-0.139323287025239	0.00155966426614592	1
10611	5742	PDLIM5	PTGS1	0.0917078398331149	0.037852585622072	1
1453	3177	CSNK1D	SLC29A2	0.115130114362698	0.00905520980469198	1
1453	9154	CSNK1D	SLC28A1	0.0527595795216467	0.232910811891086	1
1453	2030	CSNK1D	SLC29A1	0.0810732118440305	0.0665338611725547	1
1453	7298	CSNK1D	TYMS	-0.120018626384161	0.00649716480559076	1
1453	6240	CSNK1D	RRM1	-0.115266865715739	0.00897293463807315	1
1453	1633	CSNK1D	DCK	-0.287557642659176	3.18275386532685e-11	5.34416201527031e-07
4601	8883	MXI1	NAE1	0.10211431086103	0.0207091069205778	1
3988	8883	LIPA	NAE1	-0.151425016717765	0.000579144276203855	1
359	8883	AQP2	NAE1	-0.0346446735750999	0.43362383907274	1
3242	8883	HPD	NAE1	0.125705785127291	0.00435069916242402	1
2574	8883	GAGE2C	NAE1	0.0569604883122313	0.197737064525926	1
2178	8883	FANCE	NAE1	0.0845844787412753	0.0555492481104344	1
2151	8883	F2RL2	NAE1	0.0690474462770148	0.118302126522258	1
445328	8883	ARHGEF35	NAE1	-0.075982650017257	0.0855675405644447	1
348980	8883	HCN1	NAE1	-0.0246873618036024	0.576928025569891	1
205428	8883	C3orf58	NAE1	-0.00492002642302345	0.911485511843024	1
151636	8883	DTX3L	NAE1	-0.0969900044169811	0.0280491963554798	1
149297	8883	FAM78B	NAE1	0.0352689906731784	0.425378730815179	1
146909	8883	KIF18B	NAE1	0.20588920434747	2.5713957645997e-06	0.0385940790308769
135458	8883	HUS1B	NAE1	0.107826467143638	0.0145501715259962	1
313	8883	AOAH	NAE1	-0.096811378085889	0.0283410414133498	1
130589	8883	GALM	NAE1	-0.0686447682634372	0.120468701593728	1
117154	8883	DACH2	NAE1	0.150773248276091	0.000612057048492631	1
116093	8883	DIRC1	NAE1	0.0368229911156151	0.405256423855924	1
112849	8883	L3HYPDH	NAE1	0.114901145078356	0.00919447146260352	1
94160	8883	ABCC12	NAE1	0.0284414772858496	0.520390256490078	1
83417	8883	FCRL4	NAE1	-0.0678766580717865	0.124687198715541	1
79068	8883	FTO	NAE1	0.099676009238987	0.0239624987250251	1
64799	8883	IQCH	NAE1	0.0644153416606197	0.145135732659346	1
64210	8883	MMS19	NAE1	-0.09911113558994	0.0247763731324473	1
1591	8883	CYP24A1	NAE1	0.0719626622059739	0.103513464640815	1
1573	8883	CYP2J2	NAE1	-0.0907682547880364	0.0398708271980904	1
55554	8883	KLK15	NAE1	0.0704011741172536	0.111241312769547	1
55320	8883	MIS18BP1	NAE1	0.125189213870856	0.00451508625015633	1
1535	8883	CYBA	NAE1	0.0331483729507954	0.453755588245164	1
55210	8883	ATAD3A	NAE1	0.107864132760705	0.0145155901864461	1
54890	8883	ALKBH5	NAE1	-0.0432223404241977	0.32855276005232	1
54841	8883	BIVM	NAE1	0.132161761289192	0.00270634000740528	1
54785	8883	C17orf59	NAE1	-0.172436589074546	8.65431098247893e-05	1
51179	8883	HAO2	NAE1	-0.0087916822925932	0.842540193033505	1
29086	8883	BABAM1	NAE1	0.190251868918093	1.43599002172307e-05	0.209166306564182
26270	8883	FBXO6	NAE1	0.057068069547292	0.196890219034831	1
23464	8883	GCAT	NAE1	0.0732742158409167	0.0973567861689663	1
9955	8883	HS3ST3A1	NAE1	0.0718448453086073	0.104081293487663	1
9633	8883	MTL5	NAE1	0.261082695441555	1.93226302608908e-09	3.15190744815651e-05
9557	8883	CHD1L	NAE1	0.165641955173062	0.000164152223189371	1
869	8883	CBLN1	NAE1	-0.0157067829847675	0.722660826613481	1
8314	8883	BAP1	NAE1	-0.228210437929731	1.73823263472354e-07	0.00271564084522858
3543	8883	IGLL1	NAE1	0.0476609686614137	0.281267508577239	1
3268	8883	AGFG2	NAE1	-0.0259985914561741	0.556855828209431	1
3162	8883	HMOX1	NAE1	-0.0880747240853758	0.0461675051817857	1
1978	4609	EIF4EBP1	MYC	0.183278748828533	2.9606107523714e-05	0.424048278062155
1978	8883	EIF4EBP1	NAE1	0.258021485915169	3.01989231319991e-09	4.90943893356909e-05
1636	8883	ACE	NAE1	-0.253343127659277	5.90947786292898e-09	9.54617053977548e-05
1611	8883	DAP	NAE1	-0.0443205609350694	0.316400438093947	1
391356	8883	PTRHD1	NAE1	0.206925814587455	2.28326881191206e-06	0.0343312298559098
349149	8883	GJC3	NAE1	0.153579836175198	0.000481662614135329	1
285973	8883	ATG9B	NAE1	-0.0140679146617814	0.750583742284694	1
285331	8883	CCDC66	NAE1	-0.0261082872848156	0.555192115792231	1
284325	8883	C19orf54	NAE1	-0.025745236781741	0.560707588586599	1
253959	8883	RALGAPA1	NAE1	-0.0257607762036558	0.560470972358839	1
199221	8883	DZIP1L	NAE1	-0.100714314560554	0.022526680050126	1
1286	8883	COL4A4	NAE1	-0.173038353428246	8.16762129274415e-05	1
1211	6582	CLTA	SLC22A2	0.0572588657846474	0.195394848842371	1
1211	6580	CLTA	SLC22A1	0.156988513406744	0.000358082618832562	1
1211	5159	CLTA	PDGFRB	-0.216634049497322	7.28420222038002e-07	0.0111506567589577
1211	780	CLTA	DDR1	-0.191597819365524	1.24499740303926e-05	0.181943920480157
1211	5156	CLTA	PDGFRA	-0.157373145997339	0.00034616965206569	1
1211	1436	CLTA	CSF1R	-0.0765536331350973	0.0832353293862239	1
1211	4914	CLTA	NTRK1	-0.0711850878824554	0.107306780095409	1
1211	5979	CLTA	RET	-0.00673555160469918	0.879039857230637	1
1211	3815	CLTA	KIT	-0.064011811223073	0.147677435014222	1
1211	5742	CLTA	PTGS1	-0.051175245267638	0.247262289559477	1
1211	1557	CLTA	CYP2C19	-0.101323454116478	0.0217195237305908	1
1211	1565	CLTA	CYP2D6	0.101906172836451	0.0209709863161239	1
1211	1559	CLTA	CYP2C9	-0.0710563035186975	0.107945507291772	1
1211	1544	CLTA	CYP1A2	-0.0241633861552753	0.58504299428705	1
1211	1551	CLTA	CYP3A7	-0.0159368552660051	0.718769210510277	1
1211	1577	CLTA	CYP3A5	-0.0122321159844914	0.782251717903164	1
1211	1576	CLTA	CYP3A4	-0.0251278054434423	0.570147931844815	1
1211	5004	CLTA	ORM1	0.0918399141361434	0.0375759558172584	1
1211	8883	CLTA	NAE1	0.163098029944553	0.000207301516870666	1
132141	8883	IQCF1	NAE1	-0.0322794440395321	0.465683619791791	1
124817	8883	CNTD1	NAE1	-0.0393858466948125	0.37333744855884	1
116349	8883	C5orf55	NAE1	0.087999408002805	0.0463549352729292	1
112399	8883	EGLN3	NAE1	0.124440938940702	0.00476316492713617	1
84674	8883	CARD6	NAE1	-0.115231262002383	0.00899429093717682	1
83734	8883	ATG10	NAE1	0.227803932002681	1.83033128128869e-07	0.00285787926260417
1103	8883	CHAT	NAE1	-0.00421504286733373	0.924127244362825	1
81025	8883	GJA9	NAE1	-0.123202864790828	0.00520074664151326	1
1080	8883	CFTR	NAE1	-0.11187252738257	0.0112241969685931	1
79092	8883	CARD14	NAE1	0.0526054060963594	0.234280926565945	1
64170	8883	CARD9	NAE1	-0.123438435552078	0.00511479717416501	1
57626	8883	KLHL1	NAE1	0.04375310235311	0.322642435310349	1
55603	8883	FAM46A	NAE1	-0.046290694447071	0.295346544518771	1
55179	8883	FAIM	NAE1	0.105657349794769	0.0166678833609852	1
984	8883	CDK11B	NAE1	-0.0543960792450073	0.21871600953916	1
54619	8883	CCNJ	NAE1	0.217412975751968	6.63075218455122e-07	0.0101682584750093
54468	8883	MIOS	NAE1	-0.0800502401303692	0.0700505873618674	1
51606	8883	ATP6V1H	NAE1	0.134672175216121	0.00223748410008857	1
51008	8883	ASCC1	NAE1	0.24465383712051	1.98508016206459e-08	0.000317334914707645
27429	8883	HTRA2	NAE1	0.140981732915101	0.00136770922049596	1
26119	8883	LDLRAP1	NAE1	-0.260310668004563	2.16376175501049e-09	3.52736441301809e-05
23588	8883	KLHDC2	NAE1	0.0845688746145559	0.0555945072306851	1
23266	8883	LPHN2	NAE1	-0.0380728243158088	0.38949197600904	1
916	8883	CD3E	NAE1	-0.12499202717459	0.00457930176254208	1
11144	8883	DMC1	NAE1	0.235450309547865	6.81942114412933e-08	0.00107637743338937
10669	8883	CGREF1	NAE1	0.0236004885218713	0.593819226944144	1
10598	8883	AHSA1	NAE1	0.243482502472007	2.32920062362704e-08	0.000371693835518402
839	8883	CASP6	NAE1	0.190023463562697	1.47104836012779e-05	0.214199351718207
10319	8883	LAMC3	NAE1	-0.163943259850012	0.000191907132570214	1
10297	8883	APC2	NAE1	-0.0563058319318364	0.202947647470074	1
694	8883	BTG1	NAE1	0.0634915550693843	0.151004232703554	1
9459	8883	ARHGEF6	NAE1	-0.206643822388553	2.35843101089755e-06	0.0354448596627793
9023	8883	CH25H	NAE1	-0.0395696865806402	0.371109084227031	1
8841	8883	HDAC3	NAE1	0.130878228221686	0.00297916297745827	1
8747	8883	ADAM21	NAE1	-0.00968027184281397	0.82686533976061	1
8525	8883	DGKZ	NAE1	-0.100539504723791	0.022763064640831	1
8477	8883	GPR65	NAE1	-0.0194899935644671	0.659644767539035	1
