Interaction_A (Entrez Gene_ID)	Interaction_B (Entrez Gene_ID)	Interaction A (Gene Symbol)	Interaction B (Gene Symbol)	Correlation	P value	Adjusted P value
29933	8883	GPR132	NAE1	-0.322986344134318	6.40298902129241e-14	1.01295286316846e-09
940	8883	CD28	NAE1	-0.0867841882340658	0.0494684767614592	1
23591	8883	FAM215A	NAE1	0.0366421025307985	0.407569102324256	1
23148	8883	NACAD	NAE1	-0.0509319787946379	0.249519418953685	1
10913	8883	EDAR	NAE1	-0.142540999228446	0.00120729257197347	1
10281	8883	DSCR4	NAE1	0.143051765142025	0.00115863681311418	1
10120	8883	ACTR1B	NAE1	0.227119658976202	1.99608064848202e-07	0.00264680293988715
9747	8883	FAM115A	NAE1	-0.115675566135979	0.00873099706382367	1
9721	8883	GPRIN2	NAE1	-0.298068128938199	5.50534894829317e-12	8.39675821593674e-08
9529	8883	BAG5	NAE1	0.0100473414101143	0.820409824169153	1
8850	8883	KAT2B	NAE1	0.118794890052754	0.00706794302811899	1
8739	8883	HRK	NAE1	-0.170177323919689	0.000107363685118142	1
8357	8883	HIST1H3H	NAE1	-0.104091087928367	0.018360352828658	1
8352	8883	HIST1H3C	NAE1	-0.0740308310749187	0.0939400613952405	1
664	8883	BNIP3	NAE1	0.00728291066051335	0.869294957848702	1
575	8883	BAI1	NAE1	0.0592042774010133	0.180619183525464	1
5606	8883	MAP2K3	NAE1	-0.213526156420524	1.05621335451766e-06	0.0135110812309898
4054	8883	LTBP3	NAE1	0.0778815473124536	0.0780096867249002	1
3934	8883	LCN2	NAE1	-0.0377743870778181	0.393222030132254	1
3727	8883	JUND	NAE1	-0.159361805888914	0.000290255139356652	1
3726	8883	JUNB	NAE1	-0.129663059094414	0.00326027272006649	1
3605	8883	IL17A	NAE1	-0.0501197291873516	0.257159641395516	1
3553	8883	IL1B	NAE1	-0.0779943204871723	0.0775784513092238	1
3004	8883	GZMM	NAE1	-0.162723929863565	0.00021447786435467	1
3001	8883	GZMA	NAE1	-0.092999054764589	0.0352208944686966	1
1974	8883	EIF4A2	NAE1	0.497515161870073	1.96082869929792e-33	3.67929897136261e-29
1848	8883	DUSP6	NAE1	0.261105753109425	1.925732956929e-09	2.74571004998937e-05
1613	8883	DAPK3	NAE1	-0.222930839491645	3.37343760228065e-07	0.00442088997778879
401250	8883	MCCD1	NAE1	-0.0887852680105416	0.0444303750377303	1
389320	8883	C5orf48	NAE1	0.00904499560216912	0.838065079113751	1
388125	8883	C2CD4B	NAE1	-0.0750727103894379	0.0893928017054539	1
374393	8883	FAM111B	NAE1	0.0817773225407228	0.0641985681232137	1
1459	8883	CSNK2A2	NAE1	0.116696033559674	0.00815210105210543	1
339184	8883	CCDC144NL	NAE1	-0.0608256605647254	0.168950386077535	1
246176	8883	GAS2L2	NAE1	0.0415555916053242	0.347564768668106	1
162989	8883	DEDD2	NAE1	-0.138232548537656	0.0016990765669517	1
148362	8883	BROX	NAE1	0.0231540491608126	0.600822152678842	1
146723	8883	C17orf77	NAE1	0.0209378299354772	0.636122942522692	1
1212	8883	CLTB	NAE1	-0.173654775324009	7.69589678156982e-05	0.872022064319676
140625	8883	ACTRT2	NAE1	-0.00915513823030945	0.836120883163881	1
139324	8883	HDX	NAE1	0.131614304057836	0.00281979404194242	1
130916	8883	MTERFD2	NAE1	-0.185634125900672	2.32556933441469e-05	0.274324158687557
127428	8883	TCEANC2	NAE1	-0.125037364730447	0.00456446462283455	1
119032	8883	C10orf32	NAE1	-0.0912352833466829	0.0388565434931736	1
113655	8883	MFSD3	NAE1	-0.272114162540311	3.68414426944128e-10	5.367429786149e-06
92196	8883	DAPL1	NAE1	-0.141555587267758	0.00130652025462879	1
84939	8883	MUM1	NAE1	0.0185552881248685	0.675012268898409	1
84318	8883	CCDC77	NAE1	0.194710422911696	8.91599996981338e-06	0.108097583634017
84317	8883	CCDC115	NAE1	0.206246055045785	2.46848948790342e-06	0.0309721376047242
83933	8883	HDAC10	NAE1	-0.264962528064336	1.08812268701109e-09	1.56341467669753e-05
79885	8883	HDAC11	NAE1	-0.302294063649733	2.66385013364345e-12	4.08927634015606e-08
79370	8883	BCL2L14	NAE1	-0.139362098268837	0.00155490286801929	1
79086	8883	SMIM7	NAE1	-0.114532277098245	0.00942283215511716	1
79065	8883	ATG9A	NAE1	-0.103864666739002	0.018617031045056	1
9447	4609	AIM2	MYC	0.223451260226971	3.16227016337441e-07	0.00415300940555961
79577	4893	CDC73	NRAS	0.496630059709107	2.64777060335375e-33	4.96536421246928e-29
79577	3845	CDC73	KRAS	0.50517530210307	1.40430930276626e-34	2.64740389757496e-30
79577	3265	CDC73	HRAS	-0.59268208075913	5.69039746577434e-50	1.11901666164452e-45
2946	8883	GSTM2	NAE1	-0.143170933019893	0.00114754791102158	1
2071	8883	ERCC3	NAE1	0.284843685681529	4.94880436504233e-11	7.38460587351617e-07
414301	8883	DDI1	NAE1	-0.0840242163590735	0.0571935652105318	1
347516	8883	DGAT2L6	NAE1	0.187907434282877	1.83690065611579e-05	0.218150321920311
201895	8883	SMIM14	NAE1	0.223509766314834	3.13934216341914e-07	0.00412383986586738
83641	8883	FAM107B	NAE1	-0.0564987611409794	0.201401815945348	1
65123	8883	INTS3	NAE1	-0.14487401508222	0.000999396774045173	1
64976	8883	MRPL40	NAE1	-0.137776841927244	0.00176063668481257	1
63901	8883	FAM111A	NAE1	0.304362881244707	1.85902836630288e-12	2.86457680963611e-08
57596	8883	BEGAIN	NAE1	-0.241917472354829	2.88015523262069e-08	0.000394725274630666
57102	8883	C12orf4	NAE1	-0.109852447834195	0.0127896813860169	1
1538	8883	CYLC1	NAE1	-0.0119536071896982	0.787089115681127	1
54955	8883	C1orf109	NAE1	0.0679456591454607	0.124303607885594	1
54014	8883	BRWD1	NAE1	0.0795747041251806	0.0717363938547107	1
30844	8883	EHD4	NAE1	-0.194604009538562	9.01914902561692e-06	0.1092850287434
25901	8883	CCDC28A	NAE1	0.104139792522409	0.0183055451743743	1
23254	8883	KAZN	NAE1	-0.00184799003193874	0.966694814454331	1
23172	8883	FAM175B	NAE1	0.137243855704043	0.0018352268117932	1
3119	8883	HLA-DQB1	NAE1	0.0953483846404717	0.0308310131125739	1
3065	8883	HDAC1	NAE1	0.221593723563112	3.98007343543908e-07	0.00520155797277533
3029	8883	HAGH	NAE1	-0.0690780909249819	0.118138501374706	1
2717	8883	GLA	NAE1	-0.159695428641075	0.000281745190609468	1
2668	8883	GDNF	NAE1	0.0216944454907658	0.623972939240161	1
1815	8883	DRD4	NAE1	-0.129764619390203	0.003235887217136	1
1676	8883	DFFA	NAE1	-0.144338008576488	0.00104400230419324	1
286	8883	ANK1	NAE1	-0.0330502768152019	0.455093516840546	1
123103	8883	KLHL33	NAE1	-0.0764815889013079	0.0835267366975257	1
112401	8883	BIRC8	NAE1	-0.111539873624831	0.0114697021479588	1
84311	8883	MRPL45	NAE1	0.0734770044856529	0.096431461063662	1
1134	8883	CHRNA1	NAE1	0.00323760136408147	0.94168566030436	1
81618	8883	ITM2C	NAE1	0.0971410454567762	0.0278044399073754	1
1039	8883	CDR2	NAE1	-0.203394117542654	3.41446200668865e-06	0.0424998085972536
79444	8883	BIRC7	NAE1	0.0560164392819547	0.205282512831749	1
55973	8883	BCAP29	NAE1	-0.16224237485283	0.000224058135514419	1
952	8883	CD38	NAE1	-0.0990049779521749	0.0249319618953617	1
26999	8883	CYFIP2	NAE1	-0.139515330544717	0.00153623427015821	1
23641	8883	LDOC1	NAE1	0.231127833089313	1.1966409088412e-07	0.00159978923102981
10912	8883	GADD45G	NAE1	-0.20208096906958	3.95848254928079e-06	0.0490337233379411
837	8883	CASP4	NAE1	0.0150472272562945	0.733856451340539	1
10134	8883	BCAP31	NAE1	-0.110468913866415	0.0122926743311079	1
10017	8883	BCL2L10	NAE1	0.125708668516949	0.00434979697326191	1
8738	8883	CRADD	NAE1	-0.111802539057128	0.011275459789043	1
8453	8883	CUL2	NAE1	0.00634663095727004	0.88597520973302	1
638	8883	BIK	NAE1	-0.300667540232086	3.52748471020399e-12	5.40199008520638e-08
6349	8883	CCL3L1	NAE1	-0.118836726505507	0.007047711453841	1
33	8883	ACADL	NAE1	-0.155650911080977	0.000402553091784689	1
57099	8883	AVEN	NAE1	0.172828458450381	8.33437182977765e-05	0.94151866456297
55379	8883	LRRC59	NAE1	-0.288171004290308	2.87867530568601e-11	4.32261883901811e-07
728642	8883	CDK11A	NAE1	0.0571360561944056	0.196356416789304	1
54991	8883	C1orf159	NAE1	-0.0949624415266689	0.0315182823629811	1
970	8883	CD70	NAE1	-0.0607880079431026	0.169214810758519	1
51122	8883	COMMD2	NAE1	0.195329353280492	8.337981253868e-06	0.101281458290735
27141	8883	CIDEB	NAE1	0.0168649094041306	0.703146020908761	1
23514	8883	KIAA0146	NAE1	0.326227135941938	3.47725718857785e-14	5.53057755843307e-10
914	8883	CD2	NAE1	-0.105163816004707	0.0171858148830795	1
883	8883	CCBL1	NAE1	-0.0851042351604153	0.0540591170865487	1
9140	8883	ATG12	NAE1	0.0957483634354193	0.0301323269431761	1
8988	8883	HSPB3	NAE1	-0.0257447143737498	0.560715544045255	1
665	8883	BNIP3L	NAE1	-0.124377221460846	0.00478484747790107	1
7915	8883	ALDH5A1	NAE1	0.0370487254157975	0.402381383761214	1
663	8883	BNIP2	NAE1	0.124082877227395	0.00488617092670252	1
624	8883	BDKRB2	NAE1	-0.121958530504893	0.00567670905861168	1
475	8883	ATOX1	NAE1	-0.258401454283	2.85796281925855e-09	4.05173388886284e-05
4615	8883	MYD88	NAE1	-0.0422293193213809	0.339797336049854	1
4199	8883	ME1	NAE1	-0.138658323743384	0.00164334990332134	1
4049	8883	LTA	NAE1	-0.108795627019696	0.0136830555494926	1
3963	8883	LGALS7	NAE1	-0.0384775316229786	0.38446811376382	1
3838	8883	KPNA2	NAE1	8.79703934964806e-05	0.998414105516865	1
3550	8883	IK	NAE1	0.391864506113282	2.82453227422454e-20	4.85678324552909e-16
3214	8883	HOXB4	NAE1	-0.0754905491946969	0.0876195496305173	1
3141	8883	HLCS	NAE1	-0.0849982534034202	0.0543602346387351	1
2846	8883	LPAR4	NAE1	-0.0532958960527977	0.228188827892888	1
2785	8883	GNG3	NAE1	-0.157559036935519	0.000340545630178552	1
2620	8883	GAS2	NAE1	0.00900346188908624	0.83879847316657	1
2308	8883	FOXO1	NAE1	0.00471775145136586	0.915110554653965	1
1965	8883	EIF2S1	NAE1	0.0251250225486005	0.570190651963601	1
1892	8883	ECHS1	NAE1	-0.26888787027275	6.02888910682493e-10	8.73284587123591e-06
1847	8883	DUSP5	NAE1	0.0778544520793947	0.0781135861048994	1
1776	8883	DNASE1L3	NAE1	-0.237084328439078	5.49772278157399e-08	0.000745216323042354
245972	8883	ATP6V0D2	NAE1	0.0880300346903813	0.0462786413959888	1
1439	8883	CSF2RB	NAE1	-0.11250649973368	0.010769165713252	1
218	8883	ALDH3A1	NAE1	0.0056358707061744	0.898671858950342	1
200008	8883	CDCP2	NAE1	-0.0548887700753685	0.214566409099434	1
170691	8883	ADAMTS17	NAE1	0.159027722253105	0.000299016949819885	1
1339	8883	COX6A2	NAE1	8.65337379638786e-05	0.998440004925451	1
151313	8883	FAHD2B	NAE1	-0.120995115794055	0.00607174436551284	1
139760	8883	GPR119	NAE1	-0.0399994415737807	0.365932120413072	1
134353	8883	LSM11	NAE1	0.114358289248948	0.00953228574773784	1
84883	8883	AIFM2	NAE1	-0.180651529356559	3.86181554855941e-05	0.447700276544492
84303	8883	CHCHD6	NAE1	-0.189354128610117	1.57853279769661e-05	0.188460288846763
81610	8883	FAM83D	NAE1	-0.00681926061240356	0.877548323267196	1
80314	8883	EPC1	NAE1	0.0695171463671603	0.115813578302893	1
80199	8883	FUZ	NAE1	0.0939228324385999	0.0334350821250084	1
80168	8883	MOGAT2	NAE1	0.0525243634239376	0.235003418481646	1
80034	8883	CSRNP3	NAE1	-0.12388469297792	0.00495547875971418	1
59082	8883	CARD18	NAE1	-0.0272110083760437	0.538603416177238	1
8536	3177	CAMK1	SLC29A2	0.164618702771351	0.000180382244172903	1
8536	9154	CAMK1	SLC28A1	0.100330268487356	0.0230488247397255	1
8536	2030	CAMK1	SLC29A1	-0.183034143694057	3.03525441322231e-05	0.355003356170482
8536	51727	CAMK1	CMPK1	-0.395819742182425	1.0902348228825e-20	1.88229042170663e-16
8536	7298	CAMK1	TYMS	-0.259483203797482	2.44176946750245e-09	3.47195200584173e-05
8536	6240	CAMK1	RRM1	-0.417821646749945	4.30281268578503e-23	7.58757989011332e-19
8536	1633	CAMK1	DCK	-0.24976057128858	9.79282742346643e-09	0.000136512014283122
8536	978	CAMK1	CDA	0.297311576271402	6.26160506076789e-12	9.5389291495738e-08
29899	4609	GPSM2	MYC	0.09359593017341	0.0340580018403619	1
10611	6582	PDLIM5	SLC22A2	0.0444094944415451	0.315429387580522	1
10611	6580	PDLIM5	SLC22A1	-0.288502406617257	2.72637606457843e-11	4.09774322506138e-07
10611	5979	PDLIM5	RET	-0.0601250729352882	0.173921261450677	1
10611	5742	PDLIM5	PTGS1	0.113731627310747	0.0099359379706919	1
1453	3177	CSNK1D	SLC29A2	-0.19174209635004	1.22602302065269e-05	0.147355706852247
1453	9154	CSNK1D	SLC28A1	-0.0417402098002005	0.345425181165843	1
1453	2030	CSNK1D	SLC29A1	0.0109770294795997	0.804114871619408	1
1453	7298	CSNK1D	TYMS	-0.0103191119870849	0.815638073998429	1
1453	6240	CSNK1D	RRM1	-0.000631559195094752	0.988614885404872	1
1453	1633	CSNK1D	DCK	-0.233924926336648	8.32673528335451e-08	0.00112027896502252
4601	8883	MXI1	NAE1	0.213385097060964	1.07403667337662e-06	0.0137326329057935
3988	8883	LIPA	NAE1	0.119956951572073	0.00652491088129152	1
359	8883	AQP2	NAE1	0.0126874415344115	0.774361337581317	1
3242	8883	HPD	NAE1	1.76811059279578e-05	0.999681252011075	1
2574	8883	GAGE2C	NAE1	0.0100715529589704	0.819984445758711	1
2178	8883	FANCE	NAE1	0.195041068411152	8.60262096128457e-06	0.104384202744227
2151	8883	F2RL2	NAE1	-0.0432770681956716	0.327940119708086	1
445328	8883	ARHGEF35	NAE1	-0.102065618183758	0.0207701160084844	1
348980	8883	HCN1	NAE1	0.0982555188074463	0.0260545881537738	1
205428	8883	C3orf58	NAE1	0.129863097110239	0.00321240021906718	1
151636	8883	DTX3L	NAE1	0.0236621041629007	0.592855644850491	1
149297	8883	FAM78B	NAE1	-0.166150700982397	0.00015660263339141	1
146909	8883	KIF18B	NAE1	-0.0540433214614823	0.221722150050664	1
135458	8883	HUS1B	NAE1	-0.104429352728042	0.0179826399504998	1
313	8883	AOAH	NAE1	-0.134348591721956	0.00229343838565489	1
130589	8883	GALM	NAE1	-0.122874029577843	0.00532290019426254	1
117154	8883	DACH2	NAE1	0.114484438492084	0.00945281485760499	1
116093	8883	DIRC1	NAE1	-0.137454277948722	0.0018054395030515	1
112849	8883	L3HYPDH	NAE1	-0.00139407549227108	0.974872300240314	1
94160	8883	ABCC12	NAE1	0.12272518906396	0.00537903506559921	1
83417	8883	FCRL4	NAE1	-0.0696573887078176	0.115078559898821	1
79068	8883	FTO	NAE1	-0.107015279932941	0.0153127150198915	1
64799	8883	IQCH	NAE1	-0.245558596549557	1.75350031156381e-08	0.000242281138048772
64210	8883	MMS19	NAE1	0.198317235487431	6.01507524525915e-06	0.0737207622058961
1591	8883	CYP24A1	NAE1	-0.0699058366888236	0.113785416219615	1
1573	8883	CYP2J2	NAE1	-0.0228570663590303	0.605501181442458	1
55554	8883	KLK15	NAE1	-0.0690055641996356	0.118526039759526	1
55320	8883	MIS18BP1	NAE1	0.128620706151731	0.00352037375084483	1
1535	8883	CYBA	NAE1	-0.0915956495591116	0.0380889231957279	1
55210	8883	ATAD3A	NAE1	-0.323927757635736	5.36646616487095e-14	8.49940911192261e-10
54890	8883	ALKBH5	NAE1	-0.234955239253079	7.27713553163577e-08	0.000981612811862349
54841	8883	BIVM	NAE1	0.0524867844265081	0.235338966829261	1
54785	8883	C17orf59	NAE1	-0.268559953952925	6.33606337240441e-10	9.16891730620643e-06
51179	8883	HAO2	NAE1	0.0292883282963716	0.508041794048687	1
29086	8883	BABAM1	NAE1	-0.217457056947028	6.59550781090098e-07	0.00852997025183824
26270	8883	FBXO6	NAE1	-0.00107477021443286	0.980626365392473	1
23464	8883	GCAT	NAE1	-0.42178644315315	1.51820615400235e-23	2.68752853381496e-19
9955	8883	HS3ST3A1	NAE1	-0.0971858447654785	0.0277321982650751	1
9633	8883	MTL5	NAE1	0.0363811409777543	0.410919307638554	1
9557	8883	CHD1L	NAE1	0.118295381921126	0.00731354640699881	1
869	8883	CBLN1	NAE1	0.126039716278247	0.00424733213697518	1
8314	8883	BAP1	NAE1	-0.463047898900032	1.26163278839267e-28	2.31244673784492e-24
3543	8883	IGLL1	NAE1	-0.0573069731626261	0.195019120099307	1
3268	8883	AGFG2	NAE1	-0.0200555228608	0.650415438880176	1
3162	8883	HMOX1	NAE1	-0.0531178324521324	0.22974898463006	1
1978	4609	EIF4EBP1	MYC	0.218103446941016	6.09892001812009e-07	0.00789749153146371
1978	8883	EIF4EBP1	NAE1	-0.257303526970508	3.3505192306217e-09	4.74031460748358e-05
1636	8883	ACE	NAE1	-0.112323865460138	0.0108985437652016	1
1611	8883	DAP	NAE1	0.0669912897111044	0.129691196393559	1
391356	8883	PTRHD1	NAE1	-0.207442972729903	2.15134470133913e-06	0.0270596136534436
349149	8883	GJC3	NAE1	-0.126683129592863	0.00405440567273128	1
285973	8883	ATG9B	NAE1	-0.0840447833646087	0.0571324971427596	1
285331	8883	CCDC66	NAE1	0.232117263240187	1.05313051531496e-07	0.00141087895136745
284325	8883	C19orf54	NAE1	-0.429844806667177	1.75022771068475e-24	3.11978089429557e-20
253959	8883	RALGAPA1	NAE1	0.00350958531678659	0.936796630304834	1
199221	8883	DZIP1L	NAE1	-0.120038740579546	0.00648813880267828	1
1286	8883	COL4A4	NAE1	-0.0806264455933529	0.0680514830939299	1
1211	6582	CLTA	SLC22A2	-0.0497623922215132	0.260571595251226	1
1211	6580	CLTA	SLC22A1	0.213053727421791	1.11704874829602e-06	0.0142747659544748
1211	5159	CLTA	PDGFRB	-0.221803599620048	3.87835867637983e-07	0.00507056613349899
1211	780	CLTA	DDR1	-0.0702311951418092	0.1121092484873	1
1211	5156	CLTA	PDGFRA	-0.120441298476923	0.00630984494952713	1
1211	1436	CLTA	CSF1R	-0.0310331703576246	0.48309071992047	1
1211	4914	CLTA	NTRK1	0.0272089364566997	0.538634350998246	1
1211	5979	CLTA	RET	0.00951129601817675	0.829841008508017	1
1211	3815	CLTA	KIT	-0.350574794250033	2.78996653505457e-16	4.57387113756846e-12
1211	5742	CLTA	PTGS1	-0.0274350293321085	0.535263917804946	1
1211	1557	CLTA	CYP2C19	0.0233196296958441	0.598220487664988	1
1211	1565	CLTA	CYP2D6	0.156752328339317	0.000365586104860664	1
1211	1559	CLTA	CYP2C9	-0.013956650220463	0.752491796416209	1
1211	1544	CLTA	CYP1A2	-0.107957617081264	0.0144300729504061	1
1211	1551	CLTA	CYP3A7	-0.0494658265610197	0.263426900485883	1
1211	1577	CLTA	CYP3A5	-0.189521498424942	1.55097677756677e-05	0.185295195615902
1211	1576	CLTA	CYP3A4	0.0430623469745774	0.330348018977049	1
1211	5004	CLTA	ORM1	0.00829194615265271	0.851383442611616	1
1211	8883	CLTA	NAE1	0.0625559225907645	0.157130011665101	1
132141	8883	IQCF1	NAE1	0.0393494256797349	0.373779894080699	1
124817	8883	CNTD1	NAE1	0.126986452547122	0.00396623539467696	1
116349	8883	C5orf55	NAE1	-0.114130481776463	0.00967730494418057	1
112399	8883	EGLN3	NAE1	0.131323385523672	0.00288182980981984	1
84674	8883	CARD6	NAE1	0.202853792803239	3.62904378031914e-06	0.0450727237515637
83734	8883	ATG10	NAE1	0.0803638803545059	0.0689565565865427	1
1103	8883	CHAT	NAE1	0.01511923769126	0.732631313282548	1
81025	8883	GJA9	NAE1	-0.269781813324298	5.26323923582719e-10	7.63696013118526e-06
1080	8883	CFTR	NAE1	0.0581257499394701	0.188705114858088	1
79092	8883	CARD14	NAE1	-0.0586399982379179	0.184817098994842	1
64170	8883	CARD9	NAE1	-0.0110415838185802	0.802986463745031	1
57626	8883	KLHL1	NAE1	-0.0638101849563409	0.14896005152673	1
55603	8883	FAM46A	NAE1	0.0623570051517753	0.158456244111755	1
55179	8883	FAIM	NAE1	0.197071344648275	6.89665544522145e-06	0.0842495429188253
984	8883	CDK11B	NAE1	0.180675521344434	3.85252029573999e-05	0.446738253494009
54619	8883	CCNJ	NAE1	0.0436174352670752	0.324146543831477	1
54468	8883	MIOS	NAE1	-0.111466787048629	0.0115242739939743	1
51606	8883	ATP6V1H	NAE1	-0.188828915509728	1.66805761779626e-05	0.198882509769848
51008	8883	ASCC1	NAE1	0.146494865057926	0.000874992391618834	1
27429	8883	HTRA2	NAE1	-0.0279520985937972	0.52759586403401	1
26119	8883	LDLRAP1	NAE1	-0.316603958273649	2.08599387706385e-13	3.27271579372548e-09
23588	8883	KLHDC2	NAE1	0.156428705280414	0.000376105658905295	1
23266	8883	LPHN2	NAE1	-0.0475580774726172	0.282308631150013	1
916	8883	CD3E	NAE1	-0.11338754994798	0.0101639648354667	1
11144	8883	DMC1	NAE1	0.0732483742880948	0.0974752079091286	1
10669	8883	CGREF1	NAE1	-0.109702872790618	0.0129129124075237	1
10598	8883	AHSA1	NAE1	0.118202781026287	0.00735990727441441	1
839	8883	CASP6	NAE1	0.214219904296643	9.72607952744181e-07	0.0124707791700859
10319	8883	LAMC3	NAE1	-0.162119404506414	0.000226567976640732	1
10297	8883	APC2	NAE1	-0.0475399262410739	0.282492567577341	1
