Interaction_A (Entrez Gene_ID)	Interaction_B (Entrez Gene_ID)	Interaction A (Gene Symbol)	Interaction B (Gene Symbol)	Correlation	P value	Adjusted P value
55173	8883	MRPS10	NAE1	0.53521303011893	3.29508590511078e-14	6.27120749460683e-10
53942	8883	CNTN5	NAE1	0.0664331930853733	0.385165840418636	1
51237	8883	MZB1	NAE1	0.207797525747058	0.00608165158656877	1
29933	8883	GPR132	NAE1	-0.441185739049476	1.23673414733451e-09	2.21325943006983e-05
940	8883	CD28	NAE1	0.0729298562495495	0.340306964775791	1
23591	8883	FAM215A	NAE1	0.215295337572428	0.00444565597654682	1
23148	8883	NACAD	NAE1	-0.0190279373600059	0.80376183176294	1
10913	8883	EDAR	NAE1	0.131815878274859	0.0838539161339808	1
10281	8883	DSCR4	NAE1	0.0816495478122101	0.285551735704587	1
10120	8883	ACTR1B	NAE1	-0.198144354768886	0.00896854401448109	1
9747	8883	FAM115A	NAE1	0.306855165028981	4.02050634807308e-05	0.621891921919944
9721	8883	GPRIN2	NAE1	0.135756399445421	0.0749278388270874	1
9529	8883	BAG5	NAE1	0.479772468551948	2.40957713860602e-11	4.4420554550202e-07
8850	8883	KAT2B	NAE1	0.0019787802828438	0.979386446467919	1
8739	8883	HRK	NAE1	-0.0180376580140654	0.813783764680683	1
8357	8883	HIST1H3H	NAE1	-0.0814668141890822	0.286634917915826	1
8352	8883	HIST1H3C	NAE1	0.00406400474451919	0.957679051360799	1
664	8883	BNIP3	NAE1	0.1543799326591	0.0425597594801228	1
575	8883	BAI1	NAE1	-0.129338458560269	0.0898896454854999	1
5606	8883	MAP2K3	NAE1	-0.41986156078276	8.90542148114616e-09	0.000156450444580776
4054	8883	LTBP3	NAE1	0.0253414521870191	0.740681093046198	1
3934	8883	LCN2	NAE1	0.137054626225712	0.0721614389877661	1
3727	8883	JUND	NAE1	-0.142695569577126	0.0610882203267801	1
3726	8883	JUNB	NAE1	-0.376371929185142	3.33554856681783e-07	0.00561039268938759
3605	8883	IL17A	NAE1	0.0741588985965183	0.332209664297087	1
3553	8883	IL1B	NAE1	0.163265364124327	0.0318510397641184	1
3004	8883	GZMM	NAE1	-0.0832112791643803	0.276406270841975	1
3001	8883	GZMA	NAE1	0.066732561067091	0.3830231728782	1
1974	8883	EIF4A2	NAE1	0.437797418317542	1.70808530905203e-09	3.04927389371969e-05
1848	8883	DUSP6	NAE1	-0.434592162156914	2.31076135197982e-09	4.11199982584808e-05
1613	8883	DAPK3	NAE1	-0.329674008863025	9.45784736818527e-06	0.1507202556594
401250	8883	MCCD1	NAE1	0.0624141575250017	0.414629164279358	1
389320	8883	C5orf48	NAE1	0.0433998168470668	0.57073837239933	1
388125	8883	C2CD4B	NAE1	0.00655553007903248	0.931784109616863	1
374393	8883	FAM111B	NAE1	0.118956160838312	0.119038677717302	1
1459	8883	CSNK2A2	NAE1	0.273568345338517	0.000270667773953256	1
339184	8883	CCDC144NL	NAE1	0.0463084816723389	0.545177656118367	1
246176	8883	GAS2L2	NAE1	0.0302988050191056	0.692311340941793	1
162989	8883	DEDD2	NAE1	-0.487803508985047	9.96177416817342e-12	1.84671369529599e-07
148362	8883	BROX	NAE1	0.055665683111058	0.466966178608317	1
146723	8883	C17orf77	NAE1	-0.337341126549518	5.6623826661981e-06	0.0910511132724655
1212	8883	CLTB	NAE1	-0.316642079757859	2.19264310427759e-05	0.343631027302384
140625	8883	ACTRT2	NAE1	0.0453729447440596	0.553337190495821	1
139324	8883	HDX	NAE1	0.0092214808434682	0.904156069682425	1
130916	8883	MTERFD2	NAE1	0.385438486623889	1.6350610625144e-07	0.00277600667193695
127428	8883	TCEANC2	NAE1	0.235384323268327	0.00182407463806691	1
119032	8883	C10orf32	NAE1	0.216397497269433	0.00424184715718087	1
113655	8883	MFSD3	NAE1	-0.0219439498900805	0.774441829041836	1
92196	8883	DAPL1	NAE1	0.16637473611013	0.028689679361484	1
84939	8883	MUM1	NAE1	0.122600772822654	0.108067730322465	1
84318	8883	CCDC77	NAE1	0.340276076554898	4.63583508639275e-06	0.0748223782943791
84317	8883	CCDC115	NAE1	-0.145799822854686	0.0556156231628875	1
83933	8883	HDAC10	NAE1	-0.232540657881152	0.00207878814196171	1
79885	8883	HDAC11	NAE1	-0.163737244701487	0.031353011664542	1
79370	8883	BCL2L14	NAE1	-0.0417241824965629	0.585715794492474	1
79086	8883	SMIM7	NAE1	-0.103496558415047	0.175399142994945	1
79065	8883	ATG9A	NAE1	-0.198673532507388	0.00878338157757915	1
9447	4609	AIM2	MYC	-0.217138366962107	0.00410960893627406	1
79577	4893	CDC73	NRAS	0.658940794778074	6.53483765797139e-23	1.3027198871166e-18
79577	3845	CDC73	KRAS	0.555822020498034	2.05647246804888e-15	3.95254008358995e-11
79577	3265	CDC73	HRAS	-0.591735909405935	1.0082779234639e-17	1.96745271205511e-13
2946	8883	GSTM2	NAE1	-0.0242308085823361	0.751666652121714	1
2071	8883	ERCC3	NAE1	0.172200835547526	0.0234833059330293	1
414301	8883	DDI1	NAE1	0.247795689384533	0.00101248927306357	1
347516	8883	DGAT2L6	NAE1	0.237574420516026	0.00164765326813033	1
201895	8883	SMIM14	NAE1	-0.270396125366017	0.000320696782226333	1
83641	8883	FAM107B	NAE1	0.0526494274791141	0.491482910974785	1
65123	8883	INTS3	NAE1	0.0378675210682725	0.620856974669804	1
64976	8883	MRPL40	NAE1	0.182620056884771	0.016179670788395	1
63901	8883	FAM111A	NAE1	-0.0249070297043205	0.74497193913223	1
57596	8883	BEGAIN	NAE1	-0.130555289766051	0.0868831333981067	1
57102	8883	C12orf4	NAE1	0.241283479798112	0.0013840104240816	1
1538	8883	CYLC1	NAE1	0.24298860787773	0.0012762636692744	1
54955	8883	C1orf109	NAE1	0.478866728553577	2.65816198749573e-11	4.89606856476838e-07
54014	8883	BRWD1	NAE1	0.359010359016266	1.23149035813368e-06	0.0202924981213268
30844	8883	EHD4	NAE1	-0.427443274114534	4.48337418975740e-09	7.92570889265312e-05
25901	8883	CCDC28A	NAE1	0.158736422477271	0.0369822410035111	1
23254	8883	KAZN	NAE1	0.298150805673105	6.77280450429712e-05	1
23172	8883	FAM175B	NAE1	0.448107594744062	6.32367408589554e-10	1.13876722938807e-05
3119	8883	HLA-DQB1	NAE1	-0.16311024566274	0.0320162148372335	1
3065	8883	HDAC1	NAE1	0.268197815984788	0.000360259389135589	1
3029	8883	HAGH	NAE1	-0.182454330205351	0.0162782064797816	1
2717	8883	GLA	NAE1	0.0544170766589065	0.477032700750967	1
2668	8883	GDNF	NAE1	0.251415533287012	0.000847972819352764	1
1815	8883	DRD4	NAE1	-0.105289468876072	0.167998915680086	1
1676	8883	DFFA	NAE1	0.218801765954907	0.00382612135784265	1
286	8883	ANK1	NAE1	0.21452009522188	0.00459423663320438	1
123103	8883	KLHL33	NAE1	0.0420746542468083	0.582568235069772	1
112401	8883	BIRC8	NAE1	0.171600991102506	0.0239788493636601	1
84311	8883	MRPL45	NAE1	0.485500103714641	1.28641483676473e-11	2.38089657988417e-07
1134	8883	CHRNA1	NAE1	0.111801065893019	0.143071565792264	1
81618	8883	ITM2C	NAE1	-0.0642058276613643	0.401334675989911	1
1039	8883	CDR2	NAE1	0.167056927050184	0.0280331042798312	1
79444	8883	BIRC7	NAE1	-0.0330600188536813	0.665885071433008	1
55973	8883	BCAP29	NAE1	0.166462154182227	0.0286048172894042	1
952	8883	CD38	NAE1	0.214347410150831	0.00462793393266415	1
26999	8883	CYFIP2	NAE1	0.303399057892567	4.95528003781806e-05	0.762419386618686
23641	8883	LDOC1	NAE1	0.120239042622621	0.11508232045972	1
10912	8883	GADD45G	NAE1	-0.0878289240580637	0.250532740978873	1
837	8883	CASP4	NAE1	0.0989832837662584	0.195089981512113	1
10134	8883	BCAP31	NAE1	-0.134570903349411	0.0775284250343858	1
10017	8883	BCL2L10	NAE1	0.0192802857563524	0.801213022342851	1
8738	8883	CRADD	NAE1	0.402445599539253	4.04557541736158e-08	0.000698104494019915
8453	8883	CUL2	NAE1	0.315512484687522	2.35414353569693e-05	0.368376380465856
638	8883	BIK	NAE1	-0.0312588744042135	0.683078790406643	1
6349	8883	CCL3L1	NAE1	-0.154610746110748	0.0422475063039158	1
33	8883	ACADL	NAE1	0.0107121756395784	0.888755401087214	1
57099	8883	AVEN	NAE1	0.142840595867608	0.0608230537183845	1
55379	8883	LRRC59	NAE1	0.0601870151017044	0.431509608900988	1
728642	8883	CDK11A	NAE1	-0.244760755192796	0.00117246300249316	1
54991	8883	C1orf159	NAE1	-0.255684894558835	0.000685673427261633	1
970	8883	CD70	NAE1	0.0501475709528993	0.512326760044133	1
51122	8883	COMMD2	NAE1	0.446330999773265	7.52249173456837e-10	1.35209266437132e-05
27141	8883	CIDEB	NAE1	-0.337880287644349	5.45892259869176e-06	0.0878176878451544
23514	8883	KIAA0146	NAE1	-0.0366468516121409	0.63216592030589	1
914	8883	CD2	NAE1	-0.0624725866059147	0.414191580634667	1
883	8883	CCBL1	NAE1	0.162622554958841	0.0325402719846337	1
9140	8883	ATG12	NAE1	0.198196292008324	0.00895021918475981	1
8988	8883	HSPB3	NAE1	0.0750918414941964	0.326146234289956	1
665	8883	BNIP3L	NAE1	0.13286356632336	0.0814013109760369	1
7915	8883	ALDH5A1	NAE1	0.63223008179114	1.07105692496613e-20	2.11651558942557e-16
663	8883	BNIP2	NAE1	0.102471292746843	0.179737818994727	1
624	8883	BDKRB2	NAE1	0.0554759674364846	0.468488140078889	1
475	8883	ATOX1	NAE1	-0.211459715279982	0.00522527310978073	1
4615	8883	MYD88	NAE1	-0.502707773535147	1.8173075129966e-12	3.39745639554715e-08
4199	8883	ME1	NAE1	-0.173933189696151	0.0221013332838517	1
4049	8883	LTA	NAE1	-0.105643482418124	0.166565608989831	1
3963	8883	LGALS7	NAE1	0.0111072524390628	0.884680508780381	1
3838	8883	KPNA2	NAE1	0.259983459569322	0.000551615471288069	1
3550	8883	IK	NAE1	0.179594988948113	0.0180624614026231	1
3214	8883	HOXB4	NAE1	-0.120860523729462	0.113202929902516	1
3141	8883	HLCS	NAE1	0.236674403583559	0.00171817887736077	1
2846	8883	LPAR4	NAE1	0.138504926425246	0.0691696372423272	1
2785	8883	GNG3	NAE1	-0.027421143410949	0.720252393272764	1
2620	8883	GAS2	NAE1	0.124305612297422	0.103216029514109	1
2308	8883	FOXO1	NAE1	0.0365167617791991	0.63337624935268	1
1965	8883	EIF2S1	NAE1	0.555651779669508	2.10579913400343e-15	4.04713535564119e-11
1892	8883	ECHS1	NAE1	0.14296269198923	0.0606005462613847	1
1847	8883	DUSP5	NAE1	0.0727092176982833	0.341773759962138	1
1776	8883	DNASE1L3	NAE1	0.0451801032013439	0.555026453100727	1
245972	8883	ATP6V0D2	NAE1	-0.150480998623162	0.0481335585642614	1
1439	8883	CSF2RB	NAE1	-0.0662848559357151	0.386230219613376	1
218	8883	ALDH3A1	NAE1	0.0428108380865167	0.575982236787141	1
200008	8883	CDCP2	NAE1	0.0990189600753477	0.194928276038025	1
170691	8883	ADAMTS17	NAE1	0.164455988979546	0.0306071723645552	1
1339	8883	COX6A2	NAE1	-0.0738959230791288	0.333931766467405	1
151313	8883	FAHD2B	NAE1	0.371937649121941	4.69050047361204e-07	0.00785236684287392
139760	8883	GPR119	NAE1	-0.0277397135985766	0.717140088800492	1
134353	8883	LSM11	NAE1	0.44704092021942	7.01919459887082e-10	1.2624723405529e-05
84883	8883	AIFM2	NAE1	-0.0498267148572344	0.515032593180858	1
84303	8883	CHCHD6	NAE1	0.160855311280503	0.0345007242598245	1
81610	8883	FAM83D	NAE1	0.322065497790617	1.55252233401389e-05	0.245050125200752
80314	8883	EPC1	NAE1	0.247510810154329	0.0010266057556856	1
80199	8883	FUZ	NAE1	-0.0462413774075977	0.545760947187752	1
80168	8883	MOGAT2	NAE1	-0.0429397677674366	0.574832409621391	1
80034	8883	CSRNP3	NAE1	0.142210242407409	0.0619825050024124	1
59082	8883	CARD18	NAE1	-0.0330223957347149	0.666242485984196	1
8536	3177	CAMK1	SLC29A2	-0.177518047954505	0.0194627361838489	1
8536	9154	CAMK1	SLC28A1	-0.0533523517771252	0.485708893940364	1
8536	2030	CAMK1	SLC29A1	-0.0686681886786228	0.369344725900566	1
8536	51727	CAMK1	CMPK1	-0.146083108541931	0.0551370376903562	1
8536	7298	CAMK1	TYMS	-0.132306058159191	0.0826991376213736	1
8536	6240	CAMK1	RRM1	-0.200704144555526	0.00810389452761943	1
8536	1633	CAMK1	DCK	-0.175136381098172	0.021183273245226	1
8536	978	CAMK1	CDA	0.61889170524433	1.14024373701031e-19	2.24388565006259e-15
29899	4609	GPSM2	MYC	0.106092461338823	0.164760944613877	1
10611	6582	PDLIM5	SLC22A2	0.213156738987738	0.00486637956061945	1
10611	6580	PDLIM5	SLC22A1	0.275912025352226	0.00023847390555666	1
10611	5979	PDLIM5	RET	-0.0758452275542464	0.321302164187632	1
10611	5742	PDLIM5	PTGS1	0.51689327511358	3.32743545597778e-13	6.27221583451812e-09
1453	3177	CSNK1D	SLC29A2	0.0757976152892936	0.321606912455191	1
1453	9154	CSNK1D	SLC28A1	0.00255582225116432	0.973377187526268	1
1453	2030	CSNK1D	SLC29A1	0.0810078263695137	0.289367756375389	1
1453	7298	CSNK1D	TYMS	-0.31014796162778	3.28640621150045e-05	0.510614511582235
1453	6240	CSNK1D	RRM1	-0.440793410587954	1.28408186201287e-09	2.29696563476862e-05
1453	1633	CSNK1D	DCK	-0.319935405894605	1.77938077119547e-05	0.280074533386167
4601	8883	MXI1	NAE1	0.254450954330981	0.000729364247211772	1
3988	8883	LIPA	NAE1	-0.159349129989173	0.0362496525205036	1
359	8883	AQP2	NAE1	0.111171319421628	0.145351843136877	1
3242	8883	HPD	NAE1	-0.182206269809799	0.0164266717019969	1
2178	8883	FANCE	NAE1	0.094677658773038	0.215327854201566	1
2151	8883	F2RL2	NAE1	0.0652743701798736	0.393528117901779	1
445328	8883	ARHGEF35	NAE1	0.0811528085372521	0.288502651525077	1
348980	8883	HCN1	NAE1	0.119107540355955	0.118566402936749	1
205428	8883	C3orf58	NAE1	-0.0677683234718128	0.375665924253766	1
151636	8883	DTX3L	NAE1	0.0763674107615208	0.317972138091241	1
149297	8883	FAM78B	NAE1	0.149262303059765	0.0499957454059992	1
146909	8883	KIF18B	NAE1	0.000840542606713982	0.991243021631066	1
135458	8883	HUS1B	NAE1	-0.158601069497062	0.03714575118947	1
313	8883	AOAH	NAE1	-0.44266694629073	1.07272344834753e-09	1.92232041943877e-05
130589	8883	GALM	NAE1	-0.10886059956198	0.153955530169219	1
117154	8883	DACH2	NAE1	0.00484751551265141	0.949529800526776	1
116093	8883	DIRC1	NAE1	0.0721740743195621	0.345347996439124	1
112849	8883	L3HYPDH	NAE1	0.15182031759649	0.0461540443406248	1
94160	8883	ABCC12	NAE1	-0.0496771606992604	0.51629631766326	1
83417	8883	FCRL4	NAE1	-0.0144270681770102	0.850568906583661	1
79068	8883	FTO	NAE1	0.109334459533469	0.152160608249297	1
64799	8883	IQCH	NAE1	0.345048233906367	3.33410646908503e-06	0.0540625363962137
64210	8883	MMS19	NAE1	-0.107116634320145	0.160698968383693	1
1591	8883	CYP24A1	NAE1	-0.049316203546131	0.51935293699443	1
1573	8883	CYP2J2	NAE1	0.243690576233436	0.00123418070590449	1
55554	8883	KLK15	NAE1	0.058060443710145	0.44799013166077	1
55320	8883	MIS18BP1	NAE1	0.204350898673886	0.00699987516419688	1
1535	8883	CYBA	NAE1	-0.461097773059634	1.72323723291192e-10	3.13646408762299e-06
55210	8883	ATAD3A	NAE1	-0.0189165059999859	0.804887988858328	1
54890	8883	ALKBH5	NAE1	-0.166382289443747	0.0286823384064383	1
54841	8883	BIVM	NAE1	0.33600077571555	6.19981123422943e-06	0.0994511720082742
54785	8883	C17orf59	NAE1	-0.423265242727778	6.55783479743298e-09	0.000115555606965567
51179	8883	HAO2	NAE1	0.141649301552983	0.063029467323168	1
29086	8883	BABAM1	NAE1	-0.206872028052315	0.00631700817234094	1
26270	8883	FBXO6	NAE1	-0.236114763031882	0.00176340885088722	1
23464	8883	GCAT	NAE1	0.126468394417434	0.0973099927359529	1
9955	8883	HS3ST3A1	NAE1	-0.138152100150461	0.0698880167121628	1
9633	8883	MTL5	NAE1	0.191344025128967	0.0116743477512327	1
9557	8883	CHD1L	NAE1	0.595006397795881	6.00930312121806e-18	1.17385727169874e-13
869	8883	CBLN1	NAE1	0.189327693646641	0.0126038958674793	1
8314	8883	BAP1	NAE1	-0.181937185727257	0.0165890515126149	1
3543	8883	IGLL1	NAE1	0.092888350789931	0.22416471723924	1
3268	8883	AGFG2	NAE1	0.0475401345956366	0.534526548523771	1
3162	8883	HMOX1	NAE1	-0.293712790795362	8.7801377675449e-05	1
1978	4609	EIF4EBP1	MYC	0.329481608243501	9.57870188077837e-06	0.152607878364561
1978	8883	EIF4EBP1	NAE1	-0.141861852407341	0.0626310616568923	1
1636	8883	ACE	NAE1	-0.149660038322321	0.0493815271448309	1
1611	8883	DAP	NAE1	-0.182525132138206	0.0162360461871397	1
391356	8883	PTRHD1	NAE1	-0.171984277466736	0.0236611831914025	1
349149	8883	GJC3	NAE1	0.140552216535907	0.0651189918359276	1
285973	8883	ATG9B	NAE1	0.115761039852932	0.129351515218957	1
285331	8883	CCDC66	NAE1	0.385291316826969	1.654379142673e-07	0.00280814315677315
284325	8883	C19orf54	NAE1	-0.286407922931242	0.000133376151747141	1
253959	8883	RALGAPA1	NAE1	0.160924096661623	0.0344225893381699	1
199221	8883	DZIP1L	NAE1	0.21555896047705	0.00439612298404351	1
1286	8883	COL4A4	NAE1	0.112798136159242	0.139517012366178	1
1211	6582	CLTA	SLC22A2	0.163513865547494	0.0315879369839052	1
1211	6580	CLTA	SLC22A1	0.218694735177824	0.00384381777417319	1
1211	5159	CLTA	PDGFRB	-0.0608647433173718	0.426331478437617	1
1211	780	CLTA	DDR1	-0.142393068922622	0.0616443684929909	1
1211	5156	CLTA	PDGFRA	-0.153093478200056	0.0443357697100105	1
1211	1436	CLTA	CSF1R	0.191517147431295	0.0115974208424229	1
1211	4914	CLTA	NTRK1	-0.129792233608888	0.0887589086694637	1
1211	5979	CLTA	RET	0.270207754197182	0.00032392198462156	1
1211	3815	CLTA	KIT	-0.36310716909264	9.11077507507864e-07	0.0150628444316275
1211	5742	CLTA	PTGS1	-0.0245935138255708	0.748073464439078	1
1211	1557	CLTA	CYP2C19	-0.0857494462432252	0.261969236403974	1
1211	1565	CLTA	CYP2D6	-0.219693027302277	0.00368158629478287	1
1211	1559	CLTA	CYP2C9	-0.0765115506876221	0.317056902155223	1
1211	1544	CLTA	CYP1A2	-0.0479541954463153	0.530969350963295	1
1211	1551	CLTA	CYP3A7	-0.0636696419929931	0.405286416605471	1
1211	1577	CLTA	CYP3A5	-0.231565310598673	0.00217333843266424	1
1211	1576	CLTA	CYP3A4	-0.271232285010565	0.000306736873475353	1
1211	5004	CLTA	ORM1	0.0285402253058004	0.709340025038886	1
1211	8883	CLTA	NAE1	-0.200544688477778	0.00815551238496338	1
132141	8883	IQCF1	NAE1	0.0584702967003402	0.444786554516185	1
124817	8883	CNTD1	NAE1	-0.0617815065029665	0.419384500328015	1
116349	8883	C5orf55	NAE1	0.0460436636027805	0.547481318373125	1
112399	8883	EGLN3	NAE1	0.0244229820809433	0.749762189625146	1
84674	8883	CARD6	NAE1	-0.208238368990664	0.0059723217133226	1
83734	8883	ATG10	NAE1	0.219085555006127	0.00377955446124191	1
1103	8883	CHAT	NAE1	-0.0266124712589041	0.728173357692134	1
81025	8883	GJA9	NAE1	-0.105101618608281	0.168763189280302	1
1080	8883	CFTR	NAE1	0.15034617743759	0.0483366835538627	1
79092	8883	CARD14	NAE1	-0.526802088585859	9.69251656285273e-14	1.83673188866059e-09
64170	8883	CARD9	NAE1	-0.387930255244195	1.33901894775178e-07	0.00227981366044218
57626	8883	KLHL1	NAE1	-0.0426575085532578	0.577351067228772	1
55603	8883	FAM46A	NAE1	0.0787564325332142	0.303023978549605	1
55179	8883	FAIM	NAE1	0.175837563935547	0.0206635913668986	1
984	8883	CDK11B	NAE1	-0.192140804507992	0.0113239818994157	1
54619	8883	CCNJ	NAE1	0.417656363314483	1.08385282487296e-08	0.000190010238728478
54468	8883	MIOS	NAE1	0.339548798527432	4.87233447982129e-06	0.078571265821598
51606	8883	ATP6V1H	NAE1	0.205362843198791	0.00671826032936093	1
51008	8883	ASCC1	NAE1	0.367271714563851	6.67793944540811e-07	0.0111147624129373
27429	8883	HTRA2	NAE1	0.146834084228409	0.0538847776187522	1
26119	8883	LDLRAP1	NAE1	-0.0596803141283871	0.435404513926885	1
23588	8883	KLHDC2	NAE1	0.473030753340158	4.96996887033663e-11	9.12237786150288e-07
23266	8883	LPHN2	NAE1	0.0321685060021845	0.67437439023158	1
916	8883	CD3E	NAE1	-0.0130870751894707	0.864307883834728	1
11144	8883	DMC1	NAE1	0.231934192221188	0.00213712891644091	1
10669	8883	CGREF1	NAE1	0.234651865702286	0.00188681105495873	1
10598	8883	AHSA1	NAE1	0.214724341446637	0.00455466499967858	1
839	8883	CASP6	NAE1	0.351979246049228	2.04568220039561e-06	0.0334346298832659
10319	8883	LAMC3	NAE1	0.0142398658068111	0.852485694817892	1
10297	8883	APC2	NAE1	0.0263520679559764	0.730730199436652	1
694	8883	BTG1	NAE1	-0.288057550982767	0.000121479528495054	1
9459	8883	ARHGEF6	NAE1	0.149372294951137	0.0498252543872897	1
9023	8883	CH25H	NAE1	-0.0739604150878407	0.333508911604347	1
8841	8883	HDAC3	NAE1	-0.0442580503880006	0.56313784710025	1
8747	8883	ADAM21	NAE1	0.212195099475278	0.00506693817939344	1
8525	8883	DGKZ	NAE1	-0.382587681268514	2.05070417227734e-07	0.0034708168115794
8477	8883	GPR65	NAE1	-0.347480732711814	2.81255577670926e-06	0.0457209067061858
662	8883	BNIP1	NAE1	0.0492791491193067	0.519667240557714	1
5977	8883	DPF2	NAE1	-0.0133288826512157	0.861825492873477	1
4294	8883	MAP3K10	NAE1	-0.287656475943114	0.000124277099480372	1
358	8883	AQP1	NAE1	0.112242875290504	0.141488109693642	1
3906	8883	LALBA	NAE1	0.0549387173964373	0.472812867533811	1
