Interaction_A (Entrez Gene_ID)	Interaction_B (Entrez Gene_ID)	Interaction A (Gene Symbol)	Interaction B (Gene Symbol)	Correlation	P value	Adjusted P value
29933	8883	GPR132	NAE1	-0.257542625229382	1.32469688084985e-07	0.00218098094463119
940	8883	CD28	NAE1	-0.17463614876256	0.000394217035435323	1
23591	8883	FAM215A	NAE1	-0.00433943433478944	0.930366472462302	1
23148	8883	NACAD	NAE1	-0.0688438250325907	0.165149865099819	1
10913	8883	EDAR	NAE1	0.0194307542505496	0.695564569179749	1
10281	8883	DSCR4	NAE1	0.130998668502082	0.00806464993910105	1
10120	8883	ACTR1B	NAE1	-0.109006215734356	0.0276916940177893	1
9747	8883	FAM115A	NAE1	0.00589332152429198	0.905532787068017	1
9721	8883	GPRIN2	NAE1	0.014813556508401	0.765460830798789	1
9529	8883	BAG5	NAE1	0.0467991082946915	0.345725839681385	1
8850	8883	KAT2B	NAE1	0.00517673159200454	0.916975129595732	1
8739	8883	HRK	NAE1	-0.0109770143262662	0.825052553415532	1
8357	8883	HIST1H3H	NAE1	0.109135593320308	0.0275063873995105	1
8352	8883	HIST1H3C	NAE1	0.0800994795392687	0.106188826040504	1
664	8883	BNIP3	NAE1	0.18775210065892	0.000136321525333053	1
575	8883	BAI1	NAE1	0.0444299553726826	0.370717702331285	1
5606	8883	MAP2K3	NAE1	-0.117092512283285	0.0179794661890171	1
4054	8883	LTBP3	NAE1	-0.175898241764433	0.000357059703589938	1
3934	8883	LCN2	NAE1	-0.120689304682161	0.0147178853936624	1
3727	8883	JUND	NAE1	-0.133072090700026	0.00710977126909725	1
3726	8883	JUNB	NAE1	-0.157656958886004	0.00139953903389426	1
3605	8883	IL17A	NAE1	-0.0303284289252965	0.541288778932469	1
3553	8883	IL1B	NAE1	0.0167264162355884	0.736234464646587	1
3004	8883	GZMM	NAE1	-0.2007352697493	4.42944966386986e-05	0.663753032130898
3001	8883	GZMA	NAE1	-0.083018142249908	0.0940065914528112	1
1974	8883	EIF4A2	NAE1	0.00490458370295043	0.92132534800093	1
1848	8883	DUSP6	NAE1	0.0354049029463528	0.47573840008537	1
1613	8883	DAPK3	NAE1	-0.0923676773782874	0.0623219829027906	1
401250	8883	MCCD1	NAE1	-0.0348881273700943	0.482206874644283	1
389320	8883	C5orf48	NAE1	0.0485790204495413	0.327671105151777	1
388125	8883	C2CD4B	NAE1	-0.0536771434592535	0.279395343944825	1
374393	8883	FAM111B	NAE1	0.0298134724839736	0.548180701504834	1
1459	8883	CSNK2A2	NAE1	0.380423133907189	1.6938333476078e-15	3.12732450968829e-11
339184	8883	CCDC144NL	NAE1	0.0889041343012469	0.072841991621039	1
246176	8883	GAS2L2	NAE1	-0.0326162714650818	0.511200258079502	1
162989	8883	DEDD2	NAE1	0.06534798786113	0.187730266540856	1
148362	8883	BROX	NAE1	0.142784022289219	0.00385157184140951	1
146723	8883	C17orf77	NAE1	-0.0497337105890532	0.316290530907957	1
1212	8883	CLTB	NAE1	-0.0359412501200366	0.469075392528628	1
140625	8883	ACTRT2	NAE1	-0.0357488150539238	0.4714600673573	1
139324	8883	HDX	NAE1	0.00485446289397069	0.92212677674656	1
130916	8883	MTERFD2	NAE1	-0.0965794010427677	0.051249797379082	1
127428	8883	TCEANC2	NAE1	0.212261823760777	1.53439788401629e-05	0.234993035937096
119032	8883	C10orf32	NAE1	-0.0995054233788805	0.0445655362045507	1
113655	8883	MFSD3	NAE1	-0.0343752215812316	0.488673726354949	1
92196	8883	DAPL1	NAE1	0.00605689079072581	0.902923600850623	1
84939	8883	MUM1	NAE1	-0.0633394075323649	0.201690389504278	1
84318	8883	CCDC77	NAE1	0.248705140501104	3.61184715668147e-07	0.0058746694003424
84317	8883	CCDC115	NAE1	0.0505150487206513	0.30873811047493	1
83933	8883	HDAC10	NAE1	-0.145520461256511	0.00321862156074029	1
79885	8883	HDAC11	NAE1	-0.12991326215669	0.00860879749813348	1
79370	8883	BCL2L14	NAE1	-0.136053271495811	0.00591385988784026	1
79086	8883	SMIM7	NAE1	-0.143242437977784	0.00373824509993434	1
79065	8883	ATG9A	NAE1	-0.147247619514577	0.00286935381070812	1
9447	4609	AIM2	MYC	0.279911297781745	8.82126664602055e-09	0.000149344044317128
79577	4893	CDC73	NRAS	0.290825572315267	2.14743404426067e-09	3.67876926122296e-05
79577	3845	CDC73	KRAS	0.175456103491457	0.000369688573481661	1
79577	3265	CDC73	HRAS	-0.248774533757583	3.58403440869609e-07	0.00583014877262592
2946	8883	GSTM2	NAE1	-0.025779022412577	0.603621660053946	1
2071	8883	ERCC3	NAE1	0.144032557822661	0.00354998369042608	1
414301	8883	DDI1	NAE1	-0.0236616484563937	0.633688118548203	1
347516	8883	DGAT2L6	NAE1	0.0495922525499192	0.317670673371025	1
201895	8883	SMIM14	NAE1	0.00375215925483799	0.939771038212161	1
83641	8883	FAM107B	NAE1	-0.0325055614179495	0.512635957268674	1
65123	8883	INTS3	NAE1	-0.123890055012563	0.0122647445755006	1
64976	8883	MRPL40	NAE1	-0.052823562072565	0.287123358528268	1
63901	8883	FAM111A	NAE1	-0.11424846963087	0.0209886679101739	1
57596	8883	BEGAIN	NAE1	0.0174034407976701	0.725978273099981	1
57102	8883	C12orf4	NAE1	0.0975314972457846	0.0489885568091287	1
1538	8883	CYLC1	NAE1	-0.0103345661880369	0.83514064907898	1
54955	8883	C1orf109	NAE1	0.334193217275172	4.21124922658893e-12	7.5153953697706e-08
54014	8883	BRWD1	NAE1	0.101684730940235	0.0400771094995937	1
30844	8883	EHD4	NAE1	0.0230627761005044	0.642305469080449	1
25901	8883	CCDC28A	NAE1	0.0108094551286788	0.827680963630522	1
23254	8883	KAZN	NAE1	-0.0162798201611978	0.743025768597989	1
23172	8883	FAM175B	NAE1	0.168923919097834	0.00061190572608196	1
3119	8883	HLA-DQB1	NAE1	-0.151405010104228	0.00216548180173651	1
3065	8883	HDAC1	NAE1	0.158075805534572	0.00135842674414471	1
3029	8883	HAGH	NAE1	0.0917497990886686	0.0641010947508723	1
2717	8883	GLA	NAE1	0.0693594191161634	0.161999649165333	1
2668	8883	GDNF	NAE1	-0.00706093963580829	0.88693136478866	1
1815	8883	DRD4	NAE1	-0.0707016501003461	0.154010920855336	1
1676	8883	DFFA	NAE1	0.189930237360921	0.00011346942377205	1
286	8883	ANK1	NAE1	0.0166355655509432	0.737614371457814	1
123103	8883	KLHL33	NAE1	0.152098245300287	0.0020647922503857	1
112401	8883	BIRC8	NAE1	0.0568225162014073	0.252141800609294	1
84311	8883	MRPL45	NAE1	0.116519195821385	0.018553822783821	1
1134	8883	CHRNA1	NAE1	0.00411769893390089	0.933916254478331	1
81618	8883	ITM2C	NAE1	-0.00579237316635737	0.907143580586329	1
1039	8883	CDR2	NAE1	0.170265735219782	0.000552541564069637	1
79444	8883	BIRC7	NAE1	-0.0694578508030589	0.161403414751007	1
55973	8883	BCAP29	NAE1	-0.135262534502384	0.00621205678686272	1
952	8883	CD38	NAE1	-0.127624325119877	0.00986469662350759	1
26999	8883	CYFIP2	NAE1	0.0128110428847988	0.79641690294554	1
23641	8883	LDOC1	NAE1	-0.0512665383500062	0.30158720442086	1
10912	8883	GADD45G	NAE1	-0.0345304397610934	0.48671179418032	1
837	8883	CASP4	NAE1	-0.0988417252989857	0.046013674506766	1
10134	8883	BCAP31	NAE1	0.0499884647005338	0.313814913482994	1
10017	8883	BCL2L10	NAE1	0.0597886462654778	0.228186117907182	1
8738	8883	CRADD	NAE1	0.140039942747847	0.00459740456233067	1
8453	8883	CUL2	NAE1	0.161786281547327	0.001039811159614	1
638	8883	BIK	NAE1	0.025495594331153	0.607609138604085	1
6349	8883	CCL3L1	NAE1	-0.104857159059352	0.0342299270679644	1
33	8883	ACADL	NAE1	0.011058952513221	0.823767942669718	1
57099	8883	AVEN	NAE1	-0.00529898747316075	0.915021696883162	1
55379	8883	LRRC59	NAE1	0.0987414912922853	0.0462357723246309	1
728642	8883	CDK11A	NAE1	0.075736437596485	0.126685977499047	1
54991	8883	C1orf159	NAE1	0.0141597573945286	0.77552932249116	1
970	8883	CD70	NAE1	-0.0163987428637299	0.741215360790492	1
51122	8883	COMMD2	NAE1	0.169834188673461	0.000571024144054572	1
27141	8883	CIDEB	NAE1	0.0126465949780874	0.798974009429443	1
23514	8883	KIAA0146	NAE1	0.177281615963958	0.000320094715398672	1
914	8883	CD2	NAE1	-0.197703580219996	5.79709453816324e-05	0.863129405787125
883	8883	CCBL1	NAE1	0.000417397781551793	0.993293735201031	1
9140	8883	ATG12	NAE1	0.125616787815577	0.011097387325902	1
8988	8883	HSPB3	NAE1	-0.0905958067842896	0.0675357337338604	1
665	8883	BNIP3L	NAE1	0.0203329551164255	0.682181694900159	1
7915	8883	ALDH5A1	NAE1	0.138474780652996	0.00507895782821267	1
663	8883	BNIP2	NAE1	0.0845934758982418	0.0879109199353181	1
624	8883	BDKRB2	NAE1	-0.130450278005872	0.00833561696553193	1
475	8883	ATOX1	NAE1	-0.109562868054222	0.0269019569470065	1
4615	8883	MYD88	NAE1	-0.0605412414020697	0.222373589503791	1
4199	8883	ME1	NAE1	0.035209157902966	0.478182945893974	1
4049	8883	LTA	NAE1	-0.193375921440794	8.45278635744708e-05	1
3963	8883	LGALS7	NAE1	-0.0171772450408786	0.72939955771827	1
3838	8883	KPNA2	NAE1	0.275881197625073	1.4637900253477e-08	0.000246751084572863
3550	8883	IK	NAE1	0.0641655271829602	0.195859998594872	1
3214	8883	HOXB4	NAE1	-0.0356383901008856	0.472831466401875	1
3141	8883	HLCS	NAE1	0.0470577938800674	0.343063310772166	1
2846	8883	LPAR4	NAE1	-0.0931691421455758	0.0600750833690966	1
2785	8883	GNG3	NAE1	0.158128031942092	0.00135337898320539	1
2620	8883	GAS2	NAE1	0.0775768659671243	0.117693894443344	1
2308	8883	FOXO1	NAE1	-0.0866040154250678	0.0805970317270763	1
1965	8883	EIF2S1	NAE1	0.148445832538975	0.00264769656479011	1
1892	8883	ECHS1	NAE1	0.054074232344509	0.275848709608304	1
1847	8883	DUSP5	NAE1	-0.076562845397856	0.122584457677736	1
1776	8883	DNASE1L3	NAE1	-0.0160728000808606	0.746180692796193	1
245972	8883	ATP6V0D2	NAE1	-0.0521768769739578	0.293073045243451	1
1439	8883	CSF2RB	NAE1	-0.17525884208003	0.000375456142219659	1
218	8883	ALDH3A1	NAE1	-0.00347541522240673	0.944205773306719	1
200008	8883	CDCP2	NAE1	0.0767798922614397	0.121524564796462	1
170691	8883	ADAMTS17	NAE1	-0.0240509302750221	0.628112962609382	1
1339	8883	COX6A2	NAE1	0.024671670160568	0.619266618736299	1
151313	8883	FAHD2B	NAE1	0.0539135385419328	0.27728025744813	1
139760	8883	GPR119	NAE1	0.0803154503768748	0.10524664061158	1
134353	8883	LSM11	NAE1	-0.0789583089178796	0.111278339640648	1
84883	8883	AIFM2	NAE1	-0.0931231176261978	0.0602022761563665	1
84303	8883	CHCHD6	NAE1	0.154546578559533	0.00174246859259164	1
81610	8883	FAM83D	NAE1	0.0521521709845358	0.293301970636436	1
80314	8883	EPC1	NAE1	0.0762060874372868	0.124342210968092	1
80199	8883	FUZ	NAE1	-0.0555255214114255	0.263147399861235	1
80168	8883	MOGAT2	NAE1	-0.077765226195021	0.11680247773946	1
80034	8883	CSRNP3	NAE1	0.0631953032207869	0.202720197214912	1
59082	8883	CARD18	NAE1	0.0373781781386364	0.451480588721971	1
8536	3177	CAMK1	SLC29A2	-0.00142936889139563	0.977037443399265	1
8536	9154	CAMK1	SLC28A1	0.00771385565311879	0.876556028283258	1
8536	2030	CAMK1	SLC29A1	0.0512192074146059	0.302034320340651	1
8536	51727	CAMK1	CMPK1	-0.122444130648097	0.0133243067652923	1
8536	7298	CAMK1	TYMS	0.285384261786321	4.3765610367976e-09	7.45372110177e-05
8536	6240	CAMK1	RRM1	0.0646065679695431	0.192798178812202	1
8536	1633	CAMK1	DCK	0.0468614800061341	0.345082679785779	1
8536	978	CAMK1	CDA	0.0551651668834469	0.266262950245121	1
29899	4609	GPSM2	MYC	0.127195515586329	0.0101172869267151	1
10611	6582	PDLIM5	SLC22A2	-0.0170104600692221	0.731925681879497	1
10611	6580	PDLIM5	SLC22A1	0.113336907746011	0.0220415161539003	1
10611	5979	PDLIM5	RET	-0.0117112608742186	0.813558227627392	1
10611	5742	PDLIM5	PTGS1	0.258913149735034	1.1300481772629e-07	0.00186356244912424
1453	3177	CSNK1D	SLC29A2	0.00756314985671263	0.878949050272361	1
1453	9154	CSNK1D	SLC28A1	-0.0544176011840132	0.272806651352742	1
1453	2030	CSNK1D	SLC29A1	-0.0542328521415081	0.274440572504575	1
1453	7298	CSNK1D	TYMS	-0.056650975917771	0.253578766438588	1
1453	6240	CSNK1D	RRM1	-0.142383065862503	0.0039532334709816	1
1453	1633	CSNK1D	DCK	0.000964106836381297	0.984510634139961	1
4601	8883	MXI1	NAE1	0.172314983400369	0.000472113295742199	1
3988	8883	LIPA	NAE1	-0.0736962154457702	0.137267257119046	1
359	8883	AQP2	NAE1	0.0934986204106411	0.0591710102845399	1
3242	8883	HPD	NAE1	-0.0368776534645831	0.457566787505202	1
2574	8883	GAGE2C	NAE1	-0.0346956833565656	0.484627811845679	1
2178	8883	FANCE	NAE1	0.049948641024579	0.31420106715026	1
2151	8883	F2RL2	NAE1	-0.0266035817043035	0.592088359334446	1
445328	8883	ARHGEF35	NAE1	-0.0663852497374406	0.180805516686256	1
348980	8883	HCN1	NAE1	0.17953286668319	0.000267477003643064	1
205428	8883	C3orf58	NAE1	0.0902704127385591	0.0685310221981058	1
151636	8883	DTX3L	NAE1	-0.0713102168203161	0.150488674575881	1
149297	8883	FAM78B	NAE1	0.0978384440212562	0.0482775817234833	1
146909	8883	KIF18B	NAE1	0.127179160650203	0.0101270333823414	1
135458	8883	HUS1B	NAE1	0.155171014598961	0.00166799568423112	1
313	8883	AOAH	NAE1	-0.166753844255374	0.000720557902961366	1
130589	8883	GALM	NAE1	0.00762932712532105	0.8778980999404	1
117154	8883	DACH2	NAE1	0.0925875961259551	0.0616986545928304	1
116093	8883	DIRC1	NAE1	-0.0852238593934814	0.085562447396211	1
112849	8883	L3HYPDH	NAE1	-0.0865964730618129	0.0806235193126149	1
94160	8883	ABCC12	NAE1	0.0952347969998079	0.0545909781723138	1
83417	8883	FCRL4	NAE1	-0.08980163341794	0.069985972085434	1
79068	8883	FTO	NAE1	0.270154774312702	2.96440020505426e-08	0.000496537034346589
64799	8883	IQCH	NAE1	0.150479910433737	0.00230683521034114	1
64210	8883	MMS19	NAE1	0.0538915943453409	0.277476138890152	1
1591	8883	CYP24A1	NAE1	0.00209494940767444	0.966350325283805	1
1573	8883	CYP2J2	NAE1	0.0359526865521483	0.468933880678889	1
55554	8883	KLK15	NAE1	0.0240570431565398	0.628025583357337	1
55320	8883	MIS18BP1	NAE1	0.192826395888817	8.86225583905309e-05	1
1535	8883	CYBA	NAE1	-0.17313856132914	0.000442969106199969	1
55210	8883	ATAD3A	NAE1	0.144726766420812	0.00339171270553027	1
54890	8883	ALKBH5	NAE1	0.0068773479656749	0.889852337167148	1
54841	8883	BIVM	NAE1	0.0766094769828954	0.122356139464035	1
54785	8883	C17orf59	NAE1	-0.149735073166422	0.00242670863202557	1
51179	8883	HAO2	NAE1	-0.00499993110497545	0.919800969117503	1
29086	8883	BABAM1	NAE1	0.0464966779000584	0.348855201114387	1
26270	8883	FBXO6	NAE1	-0.0997690941039645	0.0440009564472817	1
23464	8883	GCAT	NAE1	0.0923861982271422	0.0622692888381211	1
9955	8883	HS3ST3A1	NAE1	-0.0377475816605745	0.447018193797386	1
9633	8883	MTL5	NAE1	0.125187466435448	0.0113780518878901	1
9557	8883	CHD1L	NAE1	0.187993183412248	0.000133594431633697	1
869	8883	CBLN1	NAE1	0.14707892435209	0.00290188111577812	1
8314	8883	BAP1	NAE1	-0.226033685667005	3.99840662781442e-06	0.062738998397036
3543	8883	IGLL1	NAE1	-0.0766246482899784	0.122281928924554	1
3268	8883	AGFG2	NAE1	-0.129888577776646	0.00862154398179578	1
3162	8883	HMOX1	NAE1	-0.0183104866990286	0.712314159923968	1
1978	4609	EIF4EBP1	MYC	0.0505424044828881	0.308475859907875	1
1978	8883	EIF4EBP1	NAE1	-0.0305328411940131	0.538565030033506	1
1636	8883	ACE	NAE1	-0.128161706084084	0.0095560653952567	1
1611	8883	DAP	NAE1	-0.029998289110484	0.545702244871285	1
391356	8883	PTRHD1	NAE1	0.0104714902455067	0.832988260694184	1
349149	8883	GJC3	NAE1	0.0280097007690686	0.572656740006986	1
337974	8883	KRTAP19-7	NAE1	0.00187051606926153	0.969953437434672	1
285973	8883	ATG9B	NAE1	-0.0100441387583939	0.839710100882997	1
285331	8883	CCDC66	NAE1	-0.0260043163219054	0.600460441731912	1
284325	8883	C19orf54	NAE1	0.10438778314574	0.0350463498329453	1
253959	8883	RALGAPA1	NAE1	-0.0274713120124989	0.580061223226401	1
199221	8883	DZIP1L	NAE1	-0.0821281140976633	0.0975970253929876	1
1286	8883	COL4A4	NAE1	-0.0659847303963146	0.183456639189957	1
1211	6582	CLTA	SLC22A2	0.121912112954632	0.0137339902275204	1
1211	6580	CLTA	SLC22A1	-0.00549902859181187	0.911826501571907	1
1211	5159	CLTA	PDGFRB	0.0177939879956818	0.720083955931725	1
1211	780	CLTA	DDR1	-0.239831609589193	9.52473601819719e-07	0.0152795815203919
1211	5156	CLTA	PDGFRA	-0.0206306265446158	0.677787669761362	1
1211	1436	CLTA	CSF1R	0.269347599780246	3.27012905589807e-08	0.00054699448718007
1211	4914	CLTA	NTRK1	0.0226664998673497	0.648034188917885	1
1211	5979	CLTA	RET	0.00125574542000048	0.97982604033231	1
1211	3815	CLTA	KIT	-0.0945813040165482	0.0562790691511404	1
1211	5742	CLTA	PTGS1	-0.0610372774478464	0.218600761963182	1
1211	1557	CLTA	CYP2C19	-0.126963385950219	0.0102564028267484	1
1211	1565	CLTA	CYP2D6	0.0440120843952651	0.375238953828578	1
1211	1559	CLTA	CYP2C9	-0.111151872484657	0.0247533133680583	1
1211	1544	CLTA	CYP1A2	0.0413392739558496	0.404953815541422	1
1211	1551	CLTA	CYP3A7	-0.0457720734769159	0.356425614991251	1
1211	1577	CLTA	CYP3A5	-0.130400234921267	0.00836074342377935	1
1211	1576	CLTA	CYP3A4	-0.0383444509276735	0.439861106539484	1
1211	5004	CLTA	ORM1	0.0228408810720911	0.645510683722219	1
1211	8883	CLTA	NAE1	-0.0517529642060259	0.297017587989203	1
132141	8883	IQCF1	NAE1	-0.0146997840563939	0.767210142212811	1
124817	8883	CNTD1	NAE1	0.0151845184155465	0.759765411731972	1
116349	8883	C5orf55	NAE1	0.0362811440128268	0.464879680304486	1
112399	8883	EGLN3	NAE1	0.0131141362583115	0.7917096287687	1
84674	8883	CARD6	NAE1	-0.210388888367464	1.83019272479915e-05	0.279250805949854
83734	8883	ATG10	NAE1	0.0936608906258589	0.0587299003777258	1
1103	8883	CHAT	NAE1	-0.0258405473553541	0.602757631379703	1
81025	8883	GJA9	NAE1	-0.0945277378143204	0.0564193397731289	1
1080	8883	CFTR	NAE1	0.0223074703650977	0.653242454803596	1
79092	8883	CARD14	NAE1	-0.0368649294340646	0.457722102858121	1
64170	8883	CARD9	NAE1	-0.094263025012998	0.0571167908912614	1
57626	8883	KLHL1	NAE1	0.16878081028219	0.000618574500931997	1
55603	8883	FAM46A	NAE1	-0.0409476507172781	0.409422443429843	1
55179	8883	FAIM	NAE1	0.0276329883170734	0.577832989042745	1
984	8883	CDK11B	NAE1	0.0835016816848381	0.0921006596177054	1
54619	8883	CCNJ	NAE1	0.344181391603533	8.65126010597595e-13	1.55515051665024e-08
54468	8883	MIOS	NAE1	0.0372074106262912	0.453551915755851	1
51606	8883	ATP6V1H	NAE1	0.0395196271795547	0.425962701069113	1
51008	8883	ASCC1	NAE1	0.113983304269833	0.0212903332105212	1
27429	8883	HTRA2	NAE1	0.0255800247157692	0.606420084452537	1
26119	8883	LDLRAP1	NAE1	-0.0114033278787904	0.818374073631911	1
23588	8883	KLHDC2	NAE1	0.104408803166555	0.0350094369505733	1
23266	8883	LPHN2	NAE1	-0.0803547411326625	0.105075945174175	1
916	8883	CD3E	NAE1	-0.207770780159269	2.33547472301661e-05	0.354618481942843
11144	8883	DMC1	NAE1	0.198438782876343	5.43290161031023e-05	0.81048026222608
10669	8883	CGREF1	NAE1	0.0304915480850954	0.539114699259222	1
10598	8883	AHSA1	NAE1	0.169485206670699	0.000586388300848637	1
839	8883	CASP6	NAE1	0.156423865312713	0.001527301479853	1
10319	8883	LAMC3	NAE1	-0.139079355434871	0.00488780851648847	1
10297	8883	APC2	NAE1	0.216609605829551	1.01293234771654e-05	0.156366366517002
694	8883	BTG1	NAE1	0.0356947287796408	0.472131507047676	1
9459	8883	ARHGEF6	NAE1	-0.108492755199869	0.0284377331087274	1
9023	8883	CH25H	NAE1	-0.170880209003813	0.000527181001661578	1
8841	8883	HDAC3	NAE1	0.141592645555178	0.00416078290671839	1
8747	8883	ADAM21	NAE1	-0.0793872206625721	0.10934338669402	1
8525	8883	DGKZ	NAE1	-0.0744882191946329	0.133081750924041	1
8477	8883	GPR65	NAE1	-0.215162771174636	1.16415043275199e-05	0.179337374165444
662	8883	BNIP1	NAE1	-0.031020568561306	0.532093956090036	1
5977	8883	DPF2	NAE1	0.148844845162178	0.00257741856422241	1
4294	8883	MAP3K10	NAE1	0.0712671653000149	0.150735818274255	1
358	8883	AQP1	NAE1	-0.148929240051244	0.00256277360927482	1
3906	8883	LALBA	NAE1	0.049478928792742	0.318779155242572	1
3687	8883	ITGAX	NAE1	-0.15675401678198	0.00149208399695597	1
57448	8883	BIRC6	NAE1	0.0795583174022962	0.108578951468507	1
56851	8883	EMC7	NAE1	0.0526627598943266	0.28859514094968	1
53353	8883	LRP1B	NAE1	0.0333750218002542	0.501417301452813	1
51454	8883	GULP1	NAE1	-0.0707703733815342	0.15361006710659	1
