Interaction_A (Entrez Gene_ID)	Interaction_B (Entrez Gene_ID)	Interaction A (Gene Symbol)	Interaction B (Gene Symbol)	Correlation	P value	Adjusted P value
56605	8883	ERO1LB	NAE1	0.0657192944415096	0.285540182608581	1
958	8883	CD40	NAE1	-0.0527706766551312	0.39133000185158	1
27113	8883	BBC3	NAE1	-0.183887981467194	0.00260634677135517	1
917	8883	CD3G	NAE1	-0.0251138797038447	0.683471661178976	1
57472	8883	CNOT6	NAE1	-0.0700160388352992	0.255142924676787	1
55173	8883	MRPS10	NAE1	0.188104471197756	0.0020631195108797	1
53942	8883	CNTN5	NAE1	0.0409791864066635	0.505742025653877	1
51237	8883	MZB1	NAE1	-0.0576689220699771	0.348808894891723	1
29933	8883	GPR132	NAE1	-0.112180867086029	0.0677345948404081	1
940	8883	CD28	NAE1	-0.0969343148366111	0.11474449727586	1
23591	8883	FAM215A	NAE1	0.112454052379133	0.0670639207626522	1
23148	8883	NACAD	NAE1	0.00260002444276117	0.966334892353228	1
10913	8883	EDAR	NAE1	0.0313470428535159	0.610771724888204	1
10281	8883	DSCR4	NAE1	0.0694394602466249	0.25908664130105	1
10120	8883	ACTR1B	NAE1	0.0509282943960015	0.408100712617308	1
9747	8883	FAM115A	NAE1	0.0811012499970569	0.187281036871216	1
9721	8883	GPRIN2	NAE1	-0.0673006909749336	0.274081193916899	1
9529	8883	BAG5	NAE1	-0.0912583493713849	0.13768469693335	1
8850	8883	KAT2B	NAE1	-0.0672386637725231	0.274524677815174	1
8739	8883	HRK	NAE1	0.000177637184089149	0.997699278537424	1
8357	8883	HIST1H3H	NAE1	-0.0815948084752576	0.184602286335897	1
8352	8883	HIST1H3C	NAE1	0.0164170560367905	0.789845633263251	1
664	8883	BNIP3	NAE1	0.113276024689224	0.0650786809297339	1
575	8883	BAI1	NAE1	-0.00262808841337042	0.965971738120474	1
5606	8883	MAP2K3	NAE1	-0.0708401971060173	0.249578168216376	1
4054	8883	LTBP3	NAE1	-0.00237003610063781	0.969311249207646	1
3934	8883	LCN2	NAE1	-0.157399990239592	0.0101384078885898	1
3727	8883	JUND	NAE1	-0.016582844804981	0.787773609528024	1
3726	8883	JUNB	NAE1	-0.205318059338657	0.000754886116555777	1
3605	8883	IL17A	NAE1	-0.0288822486377824	0.639116340833904	1
3553	8883	IL1B	NAE1	-0.151780681740178	0.0132052921965723	1
3004	8883	GZMM	NAE1	-0.167538149811215	0.00616297164595711	1
3001	8883	GZMA	NAE1	-0.122113198457234	0.0466263240246197	1
1974	8883	EIF4A2	NAE1	0.184415958452099	0.00253184853083293	1
1848	8883	DUSP6	NAE1	-0.0618675358729961	0.314781154244274	1
1613	8883	DAPK3	NAE1	-0.107457729958573	0.0802222969861033	1
401250	8883	MCCD1	NAE1	0.16463028852484	0.007128563674693	1
389320	8883	C5orf48	NAE1	0.0126038410860205	0.837882724912148	1
388125	8883	C2CD4B	NAE1	-0.12836411703	0.0364063626557131	1
374393	8883	FAM111B	NAE1	0.039745515596617	0.518647248574904	1
1459	8883	CSNK2A2	NAE1	0.364529539217902	8.81572915820378e-10	1.64298744321444e-05
339184	8883	CCDC144NL	NAE1	-0.0160702035695775	0.794185352349619	1
246176	8883	GAS2L2	NAE1	-0.101287790804112	0.0992673321371126	1
162989	8883	DEDD2	NAE1	-0.0364025926578725	0.554447895058511	1
148362	8883	BROX	NAE1	0.0919023285087291	0.134917519201132	1
146723	8883	C17orf77	NAE1	-0.032670828073092	0.595781029806706	1
1212	8883	CLTB	NAE1	-0.146745669070362	0.0166177324698616	1
140625	8883	ACTRT2	NAE1	0.18807741325988	0.00206624848406794	1
139324	8883	HDX	NAE1	0.13643123869722	0.0260771328932743	1
130916	8883	MTERFD2	NAE1	-0.000536532926071553	0.993051010074642	1
127428	8883	TCEANC2	NAE1	0.143903570930312	0.0188655064684091	1
119032	8883	C10orf32	NAE1	0.109527133348963	0.0745391821760033	1
113655	8883	MFSD3	NAE1	-0.0807111057944788	0.189418626128476	1
92196	8883	DAPL1	NAE1	0.00620923699323263	0.919714276590377	1
84939	8883	MUM1	NAE1	-0.0493101737173881	0.423175353542508	1
84318	8883	CCDC77	NAE1	0.202074127195665	0.000918180946959897	1
84317	8883	CCDC115	NAE1	0.0100079518559511	0.870943525640545	1
83933	8883	HDAC10	NAE1	-0.233780406502859	0.000118916865590837	1
79885	8883	HDAC11	NAE1	-0.116899460758843	0.0568936467005269	1
79370	8883	BCL2L14	NAE1	0.0131973965860628	0.83036093312502	1
79086	8883	SMIM7	NAE1	0.0930382883304643	0.130140742419916	1
79065	8883	ATG9A	NAE1	-0.0588311633908096	0.339164882920837	1
9447	4609	AIM2	MYC	-0.123629539404629	0.0439491142407227	1
79577	4893	CDC73	NRAS	0.222608688371505	0.000252644337241983	1
79577	3845	CDC73	KRAS	-0.0239538614883097	0.697356333027011	1
79577	3265	CDC73	HRAS	-0.166036196392904	0.00664602241061697	1
2946	8883	GSTM2	NAE1	0.193078780890111	0.00155609181992239	1
2071	8883	ERCC3	NAE1	0.148166994259858	0.0155840484324507	1
414301	8883	DDI1	NAE1	-0.0942974642186718	0.124999504980321	1
347516	8883	DGAT2L6	NAE1	-0.12002133971721	0.0505424908119059	1
201895	8883	SMIM14	NAE1	-0.0174425199553741	0.777053653227657	1
83641	8883	FAM107B	NAE1	-0.00988996103609846	0.872452032578788	1
65123	8883	INTS3	NAE1	-0.112193786492546	0.0677027543833335	1
64976	8883	MRPL40	NAE1	0.000198488689465642	0.997429214869174	1
63901	8883	FAM111A	NAE1	-0.0675684632683933	0.27217225573241	1
57596	8883	BEGAIN	NAE1	-0.0973381197236349	0.11323390183237	1
57102	8883	C12orf4	NAE1	0.134334525501203	0.0284843769035974	1
1538	8883	CYLC1	NAE1	0.254698880290919	2.62252286270441e-05	0.454378311192166
54955	8883	C1orf109	NAE1	0.12737409768847	0.0378857395454579	1
54014	8883	BRWD1	NAE1	0.0114914591152057	0.852018536094206	1
30844	8883	EHD4	NAE1	0.0135068007392506	0.826446103748466	1
25901	8883	CCDC28A	NAE1	0.106777853972136	0.0821640448773577	1
23254	8883	KAZN	NAE1	-0.0458317543120495	0.456656129124084	1
23172	8883	FAM175B	NAE1	-0.0033201573994275	0.95701861320517	1
3119	8883	HLA-DQB1	NAE1	-0.14873805553828	0.015184847368357	1
3065	8883	HDAC1	NAE1	0.176805402749341	0.00381759597907839	1
3029	8883	HAGH	NAE1	0.00724598770814141	0.906366005765407	1
2717	8883	GLA	NAE1	0.0242103508165916	0.69427743362666	1
2668	8883	GDNF	NAE1	0.00903983217800246	0.883334196559422	1
1815	8883	DRD4	NAE1	0.00817682567191343	0.894403627197779	1
1676	8883	DFFA	NAE1	0.266535965962333	1.0501959499705e-05	0.184004832394332
286	8883	ANK1	NAE1	0.0203210995845258	0.741475267299543	1
123103	8883	KLHL33	NAE1	-0.0402044178973186	0.513827066171527	1
112401	8883	BIRC8	NAE1	0.0323979018817053	0.598858004279835	1
84311	8883	MRPL45	NAE1	0.112233559881102	0.0676048079350937	1
1134	8883	CHRNA1	NAE1	-0.00426193902779586	0.944843889378352	1
81618	8883	ITM2C	NAE1	0.131366411229712	0.0322159309415759	1
1039	8883	CDR2	NAE1	0.0340065029545686	0.580827072535284	1
79444	8883	BIRC7	NAE1	0.160204405207918	0.00885824092239944	1
55973	8883	BCAP29	NAE1	0.111044372762959	0.0705838307624906	1
952	8883	CD38	NAE1	-0.0911860438468969	0.137998090795875	1
26999	8883	CYFIP2	NAE1	0.0784811259709438	0.201980526754044	1
23641	8883	LDOC1	NAE1	-0.0282612926705599	0.646342826180876	1
10912	8883	GADD45G	NAE1	-0.000806982348007875	0.989548408006981	1
837	8883	CASP4	NAE1	-0.0467514521337826	0.447662654482073	1
10134	8883	BCAP31	NAE1	-0.0693853610491046	0.25945881524574	1
10017	8883	BCL2L10	NAE1	-0.0139468789603589	0.820885285420528	1
8738	8883	CRADD	NAE1	0.12988734723042	0.034225936300844	1
8453	8883	CUL2	NAE1	0.269081600135748	8.57615683173498e-06	0.150580161651603
638	8883	BIK	NAE1	-0.0451903768249759	0.462987273453902	1
6349	8883	CCL3L1	NAE1	-0.110037095864319	0.0731901243866425	1
33	8883	ACADL	NAE1	0.0667414360648573	0.278097379488606	1
57099	8883	AVEN	NAE1	0.252359329092088	3.12628696920371e-05	0.540472491235938
55379	8883	LRRC59	NAE1	-0.0486533295977491	0.42938591625089	1
728642	8883	CDK11A	NAE1	-0.0678743146808782	0.270002947717595	1
54991	8883	C1orf159	NAE1	-0.0200203495787042	0.745168308096835	1
970	8883	CD70	NAE1	0.0483417057109892	0.432350691983535	1
51122	8883	COMMD2	NAE1	0.128414843911539	0.0363318989911583	1
27141	8883	CIDEB	NAE1	-0.0308026636719007	0.61698422710717	1
23514	8883	KIAA0146	NAE1	0.072103670135327	0.241211863389943	1
914	8883	CD2	NAE1	-0.121195814982926	0.0483113271453045	1
883	8883	CCBL1	NAE1	0.00548059437252994	0.929109328451322	1
9140	8883	ATG12	NAE1	0.200657902367436	0.000999200884254302	1
8988	8883	HSPB3	NAE1	0.132413739214509	0.0308542416031845	1
665	8883	BNIP3L	NAE1	0.018342183702274	0.765880103373782	1
7915	8883	ALDH5A1	NAE1	0.161771110143043	0.00820742742383567	1
663	8883	BNIP2	NAE1	0.0279774647073352	0.649657058249327	1
624	8883	BDKRB2	NAE1	-0.0261265659649283	0.671436682242976	1
475	8883	ATOX1	NAE1	0.0151934520485509	0.805183011276105	1
4615	8883	MYD88	NAE1	-0.251886934283019	3.23853015125238e-05	0.559585624834899
4199	8883	ME1	NAE1	0.108342005430644	0.0777524215599592	1
4049	8883	LTA	NAE1	-0.170641038620552	0.00526332794298895	1
3963	8883	LGALS7	NAE1	0.144503884273038	0.0183698534711268	1
3838	8883	KPNA2	NAE1	-0.00456580928872012	0.940918252569308	1
3550	8883	IK	NAE1	-0.112174689995658	0.0677498228842126	1
3214	8883	HOXB4	NAE1	0.0363841442380084	0.554648752101359	1
3141	8883	HLCS	NAE1	0.0389011054289889	0.5275770092378	1
2846	8883	LPAR4	NAE1	0.0823000221451556	0.1808238728944	1
2785	8883	GNG3	NAE1	0.0923236280216822	0.133130451449403	1
2620	8883	GAS2	NAE1	-0.00790512888232471	0.897892910921243	1
2308	8883	FOXO1	NAE1	-0.11288913992127	0.0660070034030834	1
1965	8883	EIF2S1	NAE1	0.139062250913899	0.023305558303006	1
1892	8883	ECHS1	NAE1	0.0716480830674924	0.244205682500714	1
1847	8883	DUSP5	NAE1	-0.0898607310988377	0.143839704402878	1
1776	8883	DNASE1L3	NAE1	-0.0387770468519949	0.528895483798106	1
245972	8883	ATP6V0D2	NAE1	0.0061587640388546	0.920364726349123	1
1439	8883	CSF2RB	NAE1	-0.148695493580838	0.0152142884983278	1
218	8883	ALDH3A1	NAE1	-0.00356615775438114	0.953837407699571	1
200008	8883	CDCP2	NAE1	-0.0309883054603556	0.61486257231997	1
170691	8883	ADAMTS17	NAE1	-0.0884393323899874	0.150312381928503	1
1339	8883	COX6A2	NAE1	0.044789897511567	0.466965017310489	1
151313	8883	FAHD2B	NAE1	0.0676998561946201	0.271238877942727	1
139760	8883	GPR119	NAE1	0.0166988904450253	0.786324161179933	1
134353	8883	LSM11	NAE1	-0.0405785566543224	0.509914437613775	1
84883	8883	AIFM2	NAE1	-0.0558923981387273	0.363881175826048	1
84303	8883	CHCHD6	NAE1	0.106134629853013	0.0840358299834425	1
81610	8883	FAM83D	NAE1	0.0845811890517231	0.168992973469235	1
80314	8883	EPC1	NAE1	0.0745351896037991	0.225668131992742	1
80199	8883	FUZ	NAE1	0.0262208597966217	0.670320267297839	1
80168	8883	MOGAT2	NAE1	0.0781562473687626	0.203859882016116	1
80034	8883	CSRNP3	NAE1	0.0144633924117117	0.814370052859054	1
59082	8883	CARD18	NAE1	0.127243336714351	0.0380848839448133	1
8536	3177	CAMK1	SLC29A2	-0.037738096637832	0.540002335544754	1
8536	9154	CAMK1	SLC28A1	-0.0606713751500236	0.324246720831086	1
8536	2030	CAMK1	SLC29A1	0.243291193428444	6.08001942226532e-05	1
8536	51727	CAMK1	CMPK1	0.020834149914104	0.735188983194933	1
8536	7298	CAMK1	TYMS	0.103688970468353	0.0914681109505052	1
8536	6240	CAMK1	RRM1	0.0252919363261694	0.681349688028593	1
8536	1633	CAMK1	DCK	0.116687075419918	0.0573486992620359	1
8536	978	CAMK1	CDA	0.0141108261070901	0.818815923525736	1
29899	4609	GPSM2	MYC	-0.105504955466826	0.0859012790297109	1
10611	6582	PDLIM5	SLC22A2	0.144366475853821	0.0184822942866539	1
10611	6580	PDLIM5	SLC22A1	-0.0223763477254927	0.716400227022127	1
10611	5979	PDLIM5	RET	-0.0693690651110851	0.259570994815952	1
10611	5742	PDLIM5	PTGS1	-0.016011658190249	0.794918484685704	1
1453	3177	CSNK1D	SLC29A2	0.141165895303631	0.0212761405742122	1
1453	9154	CSNK1D	SLC28A1	-0.00506082170618934	0.934526387508051	1
1453	2030	CSNK1D	SLC29A1	-0.0794859317715417	0.196247476833385	1
1453	7298	CSNK1D	TYMS	0.0449734892587566	0.46513916450053	1
1453	6240	CSNK1D	RRM1	-0.0440205382298316	0.474659257362094	1
1453	1633	CSNK1D	DCK	-0.0752005006110937	0.221541788064977	1
4601	8883	MXI1	NAE1	0.0501144699386121	0.415642280111642	1
3988	8883	LIPA	NAE1	0.0479933848111247	0.435678509718534	1
359	8883	AQP2	NAE1	-0.061680183060148	0.316251681446731	1
3242	8883	HPD	NAE1	0.104921751768461	0.0876585958685603	1
2574	8883	GAGE2C	NAE1	0.00450254327701887	0.941735458572118	1
2178	8883	FANCE	NAE1	0.183854647589392	0.00261111643817107	1
2151	8883	F2RL2	NAE1	-0.0822987909228734	0.180830419436031	1
445328	8883	ARHGEF35	NAE1	-0.0467739542954038	0.447443873831687	1
348980	8883	HCN1	NAE1	0.0300677372202531	0.625414635188546	1
205428	8883	C3orf58	NAE1	-0.00854757419770935	0.889645553948192	1
151636	8883	DTX3L	NAE1	-0.116255104992364	0.0582835179434587	1
149297	8883	FAM78B	NAE1	0.0160046955972441	0.79500568549447	1
146909	8883	KIF18B	NAE1	-0.0491973951540351	0.424237958665936	1
135458	8883	HUS1B	NAE1	0.00172080442901831	0.977715334269797	1
313	8883	AOAH	NAE1	-0.073450519414386	0.232511840345279	1
130589	8883	GALM	NAE1	0.0238562452847228	0.698529424806072	1
117154	8883	DACH2	NAE1	0.00394739542682497	0.948908814955162	1
116093	8883	DIRC1	NAE1	0.0146938594227098	0.811467057986987	1
112849	8883	L3HYPDH	NAE1	0.0164470631051089	0.789470495711863	1
94160	8883	ABCC12	NAE1	-0.0286891718436094	0.641359700965291	1
83417	8883	FCRL4	NAE1	-0.0507273897132221	0.409954885958621	1
79068	8883	FTO	NAE1	0.315210538458868	1.51118413540688e-07	0.00274174137686871
64799	8883	IQCH	NAE1	0.0342029929458702	0.578642035148751	1
64210	8883	MMS19	NAE1	0.121026358817281	0.0486280748779226	1
1591	8883	CYP24A1	NAE1	-0.0343417385675687	0.577101452617946	1
1573	8883	CYP2J2	NAE1	-0.178584437963798	0.00347304962067667	1
55554	8883	KLK15	NAE1	0.0432144059512081	0.482794962787805	1
55320	8883	MIS18BP1	NAE1	0.189042538323279	0.00195727779579484	1
1535	8883	CYBA	NAE1	0.0151051925029858	0.806292272821578	1
55210	8883	ATAD3A	NAE1	0.107867084916915	0.0790711577658221	1
54890	8883	ALKBH5	NAE1	0.0306034401115911	0.61926464624088	1
54841	8883	BIVM	NAE1	0.246840970763382	4.70027352648034e-05	0.808635057495678
54785	8883	C17orf59	NAE1	-0.112336849284494	0.0673509874387802	1
51179	8883	HAO2	NAE1	0.100791436019841	0.100943522457115	1
29086	8883	BABAM1	NAE1	0.0429709547476334	0.485266664174146	1
26270	8883	FBXO6	NAE1	-0.0266711855143607	0.664998540391143	1
23464	8883	GCAT	NAE1	0.0721408666338001	0.240968571955596	1
9955	8883	HS3ST3A1	NAE1	0.0747362755065141	0.224415259697729	1
9633	8883	MTL5	NAE1	0.107525971484398	0.0800294614377447	1
9557	8883	CHD1L	NAE1	0.264260634857868	1.25646830069547e-05	0.219680917693596
869	8883	CBLN1	NAE1	0.0644017658179688	0.29532970581193	1
8314	8883	BAP1	NAE1	-0.0263934128090946	0.668279158399731	1
3543	8883	IGLL1	NAE1	0.00587572758693339	0.924013213292756	1
3268	8883	AGFG2	NAE1	-0.155685184482542	0.0109995445320999	1
3162	8883	HMOX1	NAE1	-0.0799017314735705	0.193910080590489	1
1978	4609	EIF4EBP1	MYC	-0.0327882545595865	0.594459370600067	1
1978	8883	EIF4EBP1	NAE1	0.104244052540837	0.0897367440089344	1
1636	8883	ACE	NAE1	-0.10260914313137	0.0949126437202136	1
1611	8883	DAP	NAE1	0.0108865533235744	0.859725685518675	1
391356	8883	PTRHD1	NAE1	0.166602511806703	0.00646004826008987	1
349149	8883	GJC3	NAE1	0.143081651213909	0.0195629695012399	1
285973	8883	ATG9B	NAE1	-0.022364816731005	0.716540095197861	1
285331	8883	CCDC66	NAE1	0.00578506372535476	0.92518225747454	1
284325	8883	C19orf54	NAE1	0.0398351970585201	0.517703436378184	1
253959	8883	RALGAPA1	NAE1	-0.00763078450568106	0.901418189211322	1
199221	8883	DZIP1L	NAE1	-0.124217785002111	0.0429458559267157	1
1286	8883	COL4A4	NAE1	-0.0197108265003932	0.748975167012703	1
1211	6582	CLTA	SLC22A2	0.00397760590948017	0.948518338258267	1
1211	6580	CLTA	SLC22A1	-0.0164558939192102	0.789360105293557	1
1211	5159	CLTA	PDGFRB	-0.146066555829961	0.0171324226411305	1
1211	780	CLTA	DDR1	-0.114173762167217	0.06296578523123	1
1211	5156	CLTA	PDGFRA	-0.127222539283508	0.0381166391440505	1
1211	1436	CLTA	CSF1R	-0.133900582939402	0.0290056849835393	1
1211	4914	CLTA	NTRK1	-0.00191202417499958	0.975239761959089	1
1211	5979	CLTA	RET	0.00330107320902227	0.957265433544722	1
1211	3815	CLTA	KIT	-0.035475988582286	0.564579784840647	1
1211	5742	CLTA	PTGS1	-0.0911076941789386	0.138338298607899	1
1211	1557	CLTA	CYP2C19	-0.0856372048885771	0.163715810674475	1
1211	1565	CLTA	CYP2D6	-0.0274503042106674	0.655830948399388	1
1211	1559	CLTA	CYP2C9	-0.0138340215444337	0.822310507795297	1
1211	1544	CLTA	CYP1A2	0.00694882443066559	0.91018949222747	1
1211	1551	CLTA	CYP3A7	0.0916629643027412	0.135941033837359	1
1211	1577	CLTA	CYP3A5	0.0263104357325375	0.669260381073723	1
1211	1576	CLTA	CYP3A4	0.0280118774452906	0.649254854883702	1
1211	5004	CLTA	ORM1	-0.0413754648141174	0.501632578394423	1
1211	8883	CLTA	NAE1	0.0854116529545761	0.164832446406869	1
132141	8883	IQCF1	NAE1	0.0814077732040164	0.185614068471808	1
124817	8883	CNTD1	NAE1	-0.0466902498347331	0.448258008760113	1
116349	8883	C5orf55	NAE1	0.0609856140699369	0.321742389701474	1
112399	8883	EGLN3	NAE1	-0.0579831610279628	0.346184485131713	1
84674	8883	CARD6	NAE1	-0.122130507937572	0.0465950097284112	1
83734	8883	ATG10	NAE1	0.240646156309432	7.34711083422021e-05	1
1103	8883	CHAT	NAE1	0.0573727434878002	0.351293943290377	1
81025	8883	GJA9	NAE1	-0.0507589700628494	0.409663097731727	1
1080	8883	CFTR	NAE1	0.0409482240505855	0.506063848889972	1
79092	8883	CARD14	NAE1	-0.180797138331608	0.00308388424092889	1
64170	8883	CARD9	NAE1	-0.176019533165786	0.00397940118996293	1
57626	8883	KLHL1	NAE1	-0.0337851005678511	0.583293736521121	1
55603	8883	FAM46A	NAE1	-0.0212574224420136	0.730015948887965	1
55179	8883	FAIM	NAE1	0.0616398426307142	0.31656889804533	1
984	8883	CDK11B	NAE1	-0.0567593880804101	0.35647558814163	1
54619	8883	CCNJ	NAE1	0.277328358340299	4.38640027369183e-06	0.0775603296394189
54468	8883	MIOS	NAE1	0.098220427872124	0.109987502265166	1
51606	8883	ATP6V1H	NAE1	0.126313236101043	0.0395270878366735	1
51008	8883	ASCC1	NAE1	0.2715243319007	7.047404057353e-06	0.124034311409413
27429	8883	HTRA2	NAE1	-0.0531860961693991	0.387606839331929	1
26119	8883	LDLRAP1	NAE1	-0.190517285288273	0.00180086792880585	1
23588	8883	KLHDC2	NAE1	0.284581956988089	2.38835655194041e-06	0.0424864747024679
23266	8883	LPHN2	NAE1	0.0209952083365367	0.733219181612142	1
916	8883	CD3E	NAE1	-0.136449600849486	0.0260568485698465	1
11144	8883	DMC1	NAE1	0.0776749814912802	0.206667111562153	1
10669	8883	CGREF1	NAE1	0.169121625321593	0.00568797035922528	1
10598	8883	AHSA1	NAE1	0.0688456766439582	0.263191716470394	1
839	8883	CASP6	NAE1	0.13831140975619	0.024069315830773	1
10319	8883	LAMC3	NAE1	0.035712137372276	0.561989239000242	1
10297	8883	APC2	NAE1	-0.0501295076319197	0.415502190530127	1
694	8883	BTG1	NAE1	-0.053398403717509	0.385712369453101	1
9459	8883	ARHGEF6	NAE1	-0.184284184209231	0.00255025845417577	1
9023	8883	CH25H	NAE1	-0.114607074691584	0.0619663106303774	1
8841	8883	HDAC3	NAE1	0.11518175950665	0.0606609216433163	1
8747	8883	ADAM21	NAE1	-0.0133195494383759	0.828814851401321	1
8525	8883	DGKZ	NAE1	-0.133135428876638	0.0299447888991708	1
8477	8883	GPR65	NAE1	-0.100170501717032	0.1030718986964	1
662	8883	BNIP1	NAE1	0.118863648756006	0.0528251301496464	1
5977	8883	DPF2	NAE1	0.0756165777784755	0.218988704400541	1
4294	8883	MAP3K10	NAE1	0.0253018208717257	0.681231963101384	1
358	8883	AQP1	NAE1	-0.0978628068744919	0.11129442226348	1
3906	8883	LALBA	NAE1	0.0921877850609455	0.133704668825492	1
3687	8883	ITGAX	NAE1	-0.193728256763606	0.0014990715647473	1
57448	8883	BIRC6	NAE1	-0.0742343997399751	0.227551468181923	1
56851	8883	EMC7	NAE1	-0.0196167710719469	0.750133176104342	1
53353	8883	LRP1B	NAE1	-0.0584201218294967	0.34255599203179	1
51454	8883	GULP1	NAE1	0.0212087620863869	0.730610036584482	1
51272	8883	BET1L	NAE1	-0.103765781312551	0.0912269492820243	1
51207	8883	DUSP13	NAE1	0.0304885893525376	0.620580948636934	1
28986	8883	MAGEH1	NAE1	0.0811123107105135	0.187220694761422	1
932	8883	MS4A3	NAE1	-0.0287719718147679	0.640397247383976	1
23581	8883	CASP14	NAE1	-0.00744556677783204	0.903799303237327	1
23071	8883	ERP44	NAE1	-0.0760139784084553	0.216569903142115	1
10933	8883	MORF4L1	NAE1	0.158073886449471	0.00981668077605189	1
